GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2002|NAICS2002_MEANING|OPTAX|OPTAX_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VALPCT|VALPCT_F|PAYANT|PAYANT_F|PAYQ1T|PAYQ1T_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|5411102|Legal aid societies & similar legal services|A|All establishments|001|All firms|||2002|Reference year 2002|2743||2055650||100||1053341||253177||26016|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|5411102|Legal aid societies & similar legal services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|85||249675||12.1||144147||36146||2913|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|5411102|Legal aid societies & similar legal services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|99||343460||16.7||162435||40543||3260|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|5411102|Legal aid societies & similar legal services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|217||509317||24.8||242350||58882||4987|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|5411102|Legal aid societies & similar legal services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|395||768617||37.4||379812||93790||8384|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54119|Other legal services|A|All establishments|001|All firms|||2002|Reference year 2002|10300||9234131||100||3107706||699985||80012|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54119|Other legal services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|358||1298205||14.1||319305||82109||6187|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54119|Other legal services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|479||1743504||18.9||425412||106779||8231|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54119|Other legal services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|777||2539854||27.5||652303||158839||13842|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54119|Other legal services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|946||3301077||35.7||913418||219801||19868|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541191|Title abstract & settlement offices|A|All establishments|001|All firms|||2002|Reference year 2002|8013||7600419||100||2608123||584204||65833|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541191|Title abstract & settlement offices|A|All establishments|804|4 largest firms|||2002|Reference year 2002|362||1230819||16.2||311386||78133||6050|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541191|Title abstract & settlement offices|A|All establishments|808|8 largest firms|||2002|Reference year 2002|452||1659772||21.8||414291||102938||8092|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541191|Title abstract & settlement offices|A|All establishments|820|20 largest firms|||2002|Reference year 2002|734||2317302||30.5||608371||147359||13105|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541191|Title abstract & settlement offices|A|All establishments|850|50 largest firms|||2002|Reference year 2002|968||2943500||38.7||838718||200930||18249|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541199|All other legal services|A|All establishments|001|All firms|||2002|Reference year 2002|2287||1633712||100||499583||115781||14179|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541199|All other legal services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|61||357254||21.9||86446||21144||1768|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541199|All other legal services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|67||457418||28||125960||30960||2557|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541199|All other legal services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|80||663153||40.6||188471||43578||3799|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541199|All other legal services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|133||868184||53.1||252518||59062||5737|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|5412|Accounting, tax preparation, bookkeeping, & payroll services|A|All establishments|001|All firms|||2002|Reference year 2002|112240||84072026||100||41271953||10432741||1317281|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|5412|Accounting, tax preparation, bookkeeping, & payroll services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|1336||18138928||21.6||6859985||1787409||209694|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|5412|Accounting, tax preparation, bookkeeping, & payroll services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|7226||28316808||33.7||10576256||2998527||390214|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|5412|Accounting, tax preparation, bookkeeping, & payroll services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|7768||35367330||42.1||14346180||3873762||468679|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|5412|Accounting, tax preparation, bookkeeping, & payroll services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|8164||39497749||47||16581759||4410977||531257|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54121|Accounting, tax preparation, bookkeeping, & payroll services|A|All establishments|001|All firms|||2002|Reference year 2002|112240||84072026||100||41271953||10432741||1317281|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54121|Accounting, tax preparation, bookkeeping, & payroll services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|1336||18138928||21.6||6859985||1787409||209694|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54121|Accounting, tax preparation, bookkeeping, & payroll services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|7226||28316808||33.7||10576256||2998527||390214|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54121|Accounting, tax preparation, bookkeeping, & payroll services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|7768||35367330||42.1||14346180||3873762||468679|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54121|Accounting, tax preparation, bookkeeping, & payroll services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|8164||39497749||47||16581759||4410977||531257|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541211|Offices of certified public accountants|A|All establishments|001|All firms|||2002|Reference year 2002|56705||48497646||100||20334080||4910477||426208|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541211|Offices of certified public accountants|A|All establishments|804|4 largest firms|||2002|Reference year 2002|1370||16474267||34||5355498||1254275||75156|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541211|Offices of certified public accountants|A|All establishments|808|8 largest firms|||2002|Reference year 2002|1590||19362569||39.9||6748499||1773570||106407|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541211|Offices of certified public accountants|A|All establishments|820|20 largest firms|||2002|Reference year 2002|1917||21086051||43.5||7465992||1957645||119559|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541211|Offices of certified public accountants|A|All establishments|850|50 largest firms|||2002|Reference year 2002|2094||22271716||45.9||7934232||2075713||129836|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541213|Tax preparation services|A|All establishments|001|All firms|||2002|Reference year 2002|19242||4128662||100||1466382||538800||205122|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541213|Tax preparation services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|5932||0|D|0|D|0|D|0|D|0|m
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541213|Tax preparation services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|5967||0|D|0|D|0|D|0|D|0|m
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541213|Tax preparation services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|6054||2155794||52.2||663474||291307||127833|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541213|Tax preparation services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|6193||2255766||54.6||699908||303603||130905|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541214|Payroll services|A|All establishments|001|All firms|||2002|Reference year 2002|4064||21417643||100||14256292||3704649||508299|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541214|Payroll services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|346||10314302||48.2||5045883||1431069||201653|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541214|Payroll services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|581||12966069||60.5||6316308||1713285||240094|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541214|Payroll services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|598||15191591||70.9||7783433||2023641||282738|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541214|Payroll services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|645||16664498||77.8||8954062||2325265||326362|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541219|Other accounting services|A|All establishments|001|All firms|||2002|Reference year 2002|32229||10028075||100||5215199||1278815||177652|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541219|Other accounting services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|92||708564||7.1||371175||87591||5889|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541219|Other accounting services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|131||1012819||10.1||509707||118217||8859|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541219|Other accounting services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|162||1620162||16.2||679200||158962||13661|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541219|Other accounting services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|228||2159770||21.5||912232||215129||19248|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|5413|Architectural, engineering, & related services|A|All establishments|001|All firms|||2002|Reference year 2002|107386||161835036||100||68015127||16086638||1266816|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|5413|Architectural, engineering, & related services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|198||11781037||7.3||2940633||701700||37600|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|5413|Architectural, engineering, & related services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|749||19046291||11.8||5362711||1331688||79965|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|5413|Architectural, engineering, & related services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|1713||30110229||18.6||9299194||2304145||141314|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|5413|Architectural, engineering, & related services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|2509||41127755||25.4||13071762||3242101||202627|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54131|Architectural services|A|All establishments|001|All firms|||2002|Reference year 2002|23263||25240181||100||9713240||2188515||185457|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54131|Architectural services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|43||1111177||4.4||305328||74248||4364|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54131|Architectural services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|67||1586625||6.3||491905||118184||7120|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54131|Architectural services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|159||2579079||10.2||895626||214427||13120|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54131|Architectural services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|252||4090161||16.2||1516756||364552||22527|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541310|Architectural services|A|All establishments|001|All firms|||2002|Reference year 2002|23263||25240181||100||9713240||2188515||185457|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541310|Architectural services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|43||1111177||4.4||305328||74248||4364|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541310|Architectural services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|67||1586625||6.3||491905||118184||7120|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541310|Architectural services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|159||2579079||10.2||895626||214427||13120|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541310|Architectural services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|252||4090161||16.2||1516756||364552||22527|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54132|Landscape architectural services|A|All establishments|001|All firms|||2002|Reference year 2002|6225||3570016||100||1332670||281927||36582|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54132|Landscape architectural services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|16||147939||4.1||52957||12640||1209|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54132|Landscape architectural services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|32||211344||5.9||74922||17803||1450|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54132|Landscape architectural services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|52||349572||9.8||129538||29494||2860|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54132|Landscape architectural services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|116||564647||15.8||205685||44962||4513|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541320|Landscape architectural services|A|All establishments|001|All firms|||2002|Reference year 2002|6225||3570016||100||1332670||281927||36582|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541320|Landscape architectural services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|16||147939||4.1||52957||12640||1209|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541320|Landscape architectural services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|32||211344||5.9||74922||17803||1450|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541320|Landscape architectural services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|52||349572||9.8||129538||29494||2860|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541320|Landscape architectural services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|116||564647||15.8||205685||44962||4513|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54133|Engineering services|A|All establishments|001|All firms|||2002|Reference year 2002|55310||116886978||100||49764598||11919411||859561|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54133|Engineering services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|156||11698598||10||2881930||712114||40369|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54133|Engineering services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|726||18343711||15.7||5186970||1285310||77142|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54133|Engineering services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|1663||29316692||25.1||9078957||2248351||137856|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54133|Engineering services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|2400||39795827||34||12663613||3143505||195134|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541330|Engineering services|A|All establishments|001|All firms|||2002|Reference year 2002|55310||116886978||100||49764598||11919411||859561|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541330|Engineering services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|156||11698598||10||2881930||712114||40369|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541330|Engineering services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|726||18343711||15.7||5186970||1285310||77142|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541330|Engineering services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|1663||29316692||25.1||9078957||2248351||137856|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541330|Engineering services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|2400||39795827||34||12663613||3143505||195134|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54134|Drafting services|A|All establishments|001|All firms|||2002|Reference year 2002|2675||730778||100||352774||83884||10102|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54134|Drafting services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|5||38365||5.2||19663||4065||617|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54134|Drafting services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|11||60901||8.3||30738||6482||796|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54134|Drafting services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|25||110898||15.2||56970||12143||1305|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54134|Drafting services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|61||182160||24.9||90123||19995||2173|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541340|Drafting services|A|All establishments|001|All firms|||2002|Reference year 2002|2675||730778||100||352774||83884||10102|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541340|Drafting services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|5||38365||5.2||19663||4065||617|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541340|Drafting services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|11||60901||8.3||30738||6482||796|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541340|Drafting services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|25||110898||15.2||56970||12143||1305|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541340|Drafting services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|61||182160||24.9||90123||19995||2173|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54135|Building inspection services|A|All establishments|001|All firms|||2002|Reference year 2002|4096||1310016||100||455139||102116||14161|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54135|Building inspection services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|4||202833||15.5||26197||6454||821|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54135|Building inspection services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|23||236988||18.1||37283||9352||1220|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54135|Building inspection services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|60||316410||24.2||76068||17648||1994|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|54135|Building inspection services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|107||436807||33.3||127033||28986||3204|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541350|Building inspection services|A|All establishments|001|All firms|||2002|Reference year 2002|4096||1310016||100||455139||102116||14161|
01|United States|00|01000US|United States|EC|2002 Economic Census|54|Professional, scientific, and technical services|541350|Building inspection services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|4||202833||15.5||26197||6454||821|
