GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2002|NAICS2002_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VALPCT|VALPCT_F|PAYANT|PAYANT_F|PAYQ1T|PAYQ1T_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5221201|Savings institutions - federally chartered|808|8 largest firms|||2002|Reference year 2002|5524||28950191||51.7||3158600||787411||72751|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5221201|Savings institutions - federally chartered|820|20 largest firms|||2002|Reference year 2002|6718||36855921||65.8||4130251||1108665||90520|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5221201|Savings institutions - federally chartered|850|50 largest firms|||2002|Reference year 2002|7995||43760804||78.2||5076429||1343029||114754|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5221203|Savings institutions - not federally chartered|001|All firms|||2002|Reference year 2002|4939||0|D|0|D|0|D|0|D|0|l
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5221203|Savings institutions - not federally chartered|804|4 largest firms|||2002|Reference year 2002|557||0|D|0|D|0|D|0|D|0|j
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5221203|Savings institutions - not federally chartered|808|8 largest firms|||2002|Reference year 2002|813||0|D|0|D|0|D|0|D|0|j
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5221203|Savings institutions - not federally chartered|820|20 largest firms|||2002|Reference year 2002|1458||0|D|0|D|0|D|0|D|0|k
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5221203|Savings institutions - not federally chartered|850|50 largest firms|||2002|Reference year 2002|2349||0|D|0|D|0|D|0|D|0|k
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52213|Credit unions|001|All firms|||2002|Reference year 2002|16295||37050065||100||6466086||1588619||208038|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52213|Credit unions|804|4 largest firms|||2002|Reference year 2002|220||3136924||8.5||278885||68287||7998|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52213|Credit unions|808|8 largest firms|||2002|Reference year 2002|316||4278134||11.5||413351||102835||11551|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52213|Credit unions|820|20 largest firms|||2002|Reference year 2002|614||6354652||17.2||703488||173051||19122|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52213|Credit unions|850|50 largest firms|||2002|Reference year 2002|1034||9282917||25.1||1141928||279339||31213|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522130|Credit unions|001|All firms|||2002|Reference year 2002|16295||37050065||100||6466086||1588619||208038|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522130|Credit unions|804|4 largest firms|||2002|Reference year 2002|220||3136924||8.5||278885||68287||7998|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522130|Credit unions|808|8 largest firms|||2002|Reference year 2002|316||4278134||11.5||413351||102835||11551|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522130|Credit unions|820|20 largest firms|||2002|Reference year 2002|614||6354652||17.2||703488||173051||19122|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522130|Credit unions|850|50 largest firms|||2002|Reference year 2002|1034||9282917||25.1||1141928||279339||31213|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5221301|Credit unions - federally chartered|001|All firms|||2002|Reference year 2002|9102||19629157||100||3446719||846919||110713|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5221301|Credit unions - federally chartered|804|4 largest firms|||2002|Reference year 2002|102||2343141||11.9||235152||59327||5940|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5221301|Credit unions - federally chartered|808|8 largest firms|||2002|Reference year 2002|199||3118613||15.9||345708||83466||8527|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5221301|Credit unions - federally chartered|820|20 largest firms|||2002|Reference year 2002|383||4536817||23.1||549976||134020||13813|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5221301|Credit unions - federally chartered|850|50 largest firms|||2002|Reference year 2002|779||6747549||34.4||873689||214679||23295|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5221309|Credit unions - not federally chartered|001|All firms|||2002|Reference year 2002|7193||17420908||100||3019367||741700||97325|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5221309|Credit unions - not federally chartered|804|4 largest firms|||2002|Reference year 2002|214||1934993||11.1||178199||43508||5611|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5221309|Credit unions - not federally chartered|808|8 largest firms|||2002|Reference year 2002|334||2620063||15||270405||67167||8527|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5221309|Credit unions - not federally chartered|820|20 largest firms|||2002|Reference year 2002|493||3873509||22.2||456748||111633||13413|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5221309|Credit unions - not federally chartered|850|50 largest firms|||2002|Reference year 2002|895||5814843||33.4||781558||192122||22374|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52219|Other depository credit intermediation|001|All firms|||2002|Reference year 2002|185||1403773||100||404493||135757||5149|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52219|Other depository credit intermediation|804|4 largest firms|||2002|Reference year 2002|46||1171512||83.5||351651||121191||4084|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52219|Other depository credit intermediation|808|8 largest firms|||2002|Reference year 2002|71||1255309||89.4||363265||124761||4348|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52219|Other depository credit intermediation|820|20 largest firms|||2002|Reference year 2002|100||1363990||97.2||388118||131472||4833|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52219|Other depository credit intermediation|850|50 largest firms|||2002|Reference year 2002|135||1397867||99.6||401455||135013||5068|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522190|Other depository credit intermediation|001|All firms|||2002|Reference year 2002|185||1403773||100||404493||135757||5149|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522190|Other depository credit intermediation|804|4 largest firms|||2002|Reference year 2002|46||1171512||83.5||351651||121191||4084|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522190|Other depository credit intermediation|808|8 largest firms|||2002|Reference year 2002|71||1255309||89.4||363265||124761||4348|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522190|Other depository credit intermediation|820|20 largest firms|||2002|Reference year 2002|100||1363990||97.2||388118||131472||4833|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522190|Other depository credit intermediation|850|50 largest firms|||2002|Reference year 2002|135||1397867||99.6||401455||135013||5068|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5222|Nondepository credit intermediation|001|All firms|||2002|Reference year 2002|49199||396893716||100||41806495||10839090||808817|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5222|Nondepository credit intermediation|804|4 largest firms|||2002|Reference year 2002|3274||154950247||39||9114265||2514055||201443|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5222|Nondepository credit intermediation|808|8 largest firms|||2002|Reference year 2002|6714||194072730||48.9||14202719||3905859||285109|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5222|Nondepository credit intermediation|820|20 largest firms|||2002|Reference year 2002|10457||252603668||63.6||19372524||5271392||399394|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5222|Nondepository credit intermediation|850|50 largest firms|||2002|Reference year 2002|13880||304029202||76.6||23982206||6349162||465840|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52221|Credit card issuing|001|All firms|||2002|Reference year 2002|610||35855753||100||3021743||925085||69854|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52221|Credit card issuing|804|4 largest firms|||2002|Reference year 2002|279||27179344||75.8||1890856||605376||37279|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52221|Credit card issuing|808|8 largest firms|||2002|Reference year 2002|428||31189597||87||2249637||711346||49055|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52221|Credit card issuing|820|20 largest firms|||2002|Reference year 2002|471||34653784||96.6||2816687||868090||64014|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52221|Credit card issuing|850|50 largest firms|||2002|Reference year 2002|510||35780834||99.8||2999110||919164||69116|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522210|Credit card issuing|001|All firms|||2002|Reference year 2002|610||35855753||100||3021743||925085||69854|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522210|Credit card issuing|804|4 largest firms|||2002|Reference year 2002|279||27179344||75.8||1890856||605376||37279|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522210|Credit card issuing|808|8 largest firms|||2002|Reference year 2002|428||31189597||87||2249637||711346||49055|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522210|Credit card issuing|820|20 largest firms|||2002|Reference year 2002|471||34653784||96.6||2816687||868090||64014|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522210|Credit card issuing|850|50 largest firms|||2002|Reference year 2002|510||35780834||99.8||2999110||919164||69116|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52222|Sales financing|001|All firms|||2002|Reference year 2002|6926||115236407||100||13582481||3519323||301078|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52222|Sales financing|804|4 largest firms|||2002|Reference year 2002|1367||49568353||43||7836104||1915034||186597|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52222|Sales financing|808|8 largest firms|||2002|Reference year 2002|2241||69570270||60.4||9049152||2244219||219232|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52222|Sales financing|820|20 largest firms|||2002|Reference year 2002|2937||86539505||75.1||10211780||2568653||236924|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52222|Sales financing|850|50 largest firms|||2002|Reference year 2002|3393||99855916||86.7||11366963||2936069||258361|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522220|Sales financing|001|All firms|||2002|Reference year 2002|6926||115236407||100||13582481||3519323||301078|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522220|Sales financing|804|4 largest firms|||2002|Reference year 2002|1367||49568353||43||7836104||1915034||186597|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522220|Sales financing|808|8 largest firms|||2002|Reference year 2002|2241||69570270||60.4||9049152||2244219||219232|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522220|Sales financing|820|20 largest firms|||2002|Reference year 2002|2937||86539505||75.1||10211780||2568653||236924|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522220|Sales financing|850|50 largest firms|||2002|Reference year 2002|3393||99855916||86.7||11366963||2936069||258361|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52229|Other nondepository credit intermediation|001|All firms|||2002|Reference year 2002|41663||245801556||100||25202271||6394682||437885|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52229|Other nondepository credit intermediation|804|4 largest firms|||2002|Reference year 2002|4211||113219693||46.1||3691671||1096920||54603|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52229|Other nondepository credit intermediation|808|8 largest firms|||2002|Reference year 2002|6202||134418138||54.7||6159180||1849129||94514|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52229|Other nondepository credit intermediation|820|20 largest firms|||2002|Reference year 2002|8518||165399883||67.3||9369047||2534602||143914|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|52229|Other nondepository credit intermediation|850|50 largest firms|||2002|Reference year 2002|12583||195427767||79.5||12518592||3409078||187424|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522291|Consumer lending|001|All firms|||2002|Reference year 2002|14153||28748870||100||3409083||841077||92447|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522291|Consumer lending|804|4 largest firms|||2002|Reference year 2002|2849||17137938||59.6||1472031||370048||35977|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522291|Consumer lending|808|8 largest firms|||2002|Reference year 2002|5016||21484085||74.7||1990100||496348||48132|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522291|Consumer lending|820|20 largest firms|||2002|Reference year 2002|6448||23566543||82||2303225||576197||57474|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522291|Consumer lending|850|50 largest firms|||2002|Reference year 2002|7572||25199593||87.7||2566563||642278||64756|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522292|Real estate credit|001|All firms|||2002|Reference year 2002|19234||75479073||100||17680832||4358093||274356|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522292|Real estate credit|804|4 largest firms|||2002|Reference year 2002|2161||19006768||25.2||3116725||897506||41453|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522292|Real estate credit|808|8 largest firms|||2002|Reference year 2002|4044||29069318||38.5||5381146||1397438||77141|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522292|Real estate credit|820|20 largest firms|||2002|Reference year 2002|5720||40796782||54.1||7386130||2003729||103382|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|522292|Real estate credit|850|50 largest firms|||2002|Reference year 2002|8171||51632550||68.4||9915108||2597769||151588|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5222929|Mortgage bankers & loan correspondents|001|All firms|||2002|Reference year 2002|18615||72292779||100||17354594||4263064||268807|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5222929|Mortgage bankers & loan correspondents|804|4 largest firms|||2002|Reference year 2002|2161||19006768||26.3||3116725||897506||41453|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5222929|Mortgage bankers & loan correspondents|808|8 largest firms|||2002|Reference year 2002|4044||29069318||40.2||5381146||1397438||77141|
01|United States|00|01000US|United States|EC|2002 Economic Census|52|Finance and insurance|5222929|Mortgage bankers & loan correspondents|820|20 largest firms|||2002|Reference year 2002|5740||40648653||56.2||7521549||2027683||105596|
