GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2002|NAICS2002_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VALPCT|VALPCT_F|PAYANT|PAYANT_F|PAYQ1T|PAYQ1T_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53111|Lessors of residential buildings & dwellings|804|4 largest firms|||2002|Reference year 2002|2892||5698498||10.3||600476||154619||19323|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53111|Lessors of residential buildings & dwellings|808|8 largest firms|||2002|Reference year 2002|3128||6995405||12.7||685812||174536||21674|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53111|Lessors of residential buildings & dwellings|820|20 largest firms|||2002|Reference year 2002|3819||9472649||17.1||921045||233404||28439|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53111|Lessors of residential buildings & dwellings|850|50 largest firms|||2002|Reference year 2002|4841||12311313||22.3||1241478||311474||40505|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531110|Lessors of residential buildings & dwellings|001|All firms|||2002|Reference year 2002|62308||55295976||100||6643114||1602303||294328|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531110|Lessors of residential buildings & dwellings|804|4 largest firms|||2002|Reference year 2002|2892||5698498||10.3||600476||154619||19323|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531110|Lessors of residential buildings & dwellings|808|8 largest firms|||2002|Reference year 2002|3128||6995405||12.7||685812||174536||21674|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531110|Lessors of residential buildings & dwellings|820|20 largest firms|||2002|Reference year 2002|3819||9472649||17.1||921045||233404||28439|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531110|Lessors of residential buildings & dwellings|850|50 largest firms|||2002|Reference year 2002|4841||12311313||22.3||1241478||311474||40505|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311101|Lessors of apartment buildings|001|All firms|||2002|Reference year 2002|52143||50861975||100||5973997||1443701||262324|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311101|Lessors of apartment buildings|804|4 largest firms|||2002|Reference year 2002|2865||5606509||11||594457||153228||19151|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311101|Lessors of apartment buildings|808|8 largest firms|||2002|Reference year 2002|3100||6901560||13.6||679182||172977||21484|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311101|Lessors of apartment buildings|820|20 largest firms|||2002|Reference year 2002|3783||9360554||18.4||912687||231429||28195|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311101|Lessors of apartment buildings|850|50 largest firms|||2002|Reference year 2002|4759||12106905||23.8||1247027||312456||41102|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311109|Lessors of dwellings other than apartment buildings|001|All firms|||2002|Reference year 2002|10165||4434001||100||669117||158602||32004|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311109|Lessors of dwellings other than apartment buildings|804|4 largest firms|||2002|Reference year 2002|42||285848||6.4||18801||4613||480|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311109|Lessors of dwellings other than apartment buildings|808|8 largest firms|||2002|Reference year 2002|56||369675||8.3||35240||8799||1037|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311109|Lessors of dwellings other than apartment buildings|820|20 largest firms|||2002|Reference year 2002|104||531256||12||58739||13847||1743|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311109|Lessors of dwellings other than apartment buildings|850|50 largest firms|||2002|Reference year 2002|203||770583||17.4||85947||20571||2725|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53112|Lessors of nonresidential buildings (except miniwarehouses)|001|All firms|||2002|Reference year 2002|30895||51778431||100||5384512||1331850||154725|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53112|Lessors of nonresidential buildings (except miniwarehouses)|804|4 largest firms|||2002|Reference year 2002|543||6110732||11.8||399117||78539||6432|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53112|Lessors of nonresidential buildings (except miniwarehouses)|808|8 largest firms|||2002|Reference year 2002|723||8779428||17||541350||115563||10588|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53112|Lessors of nonresidential buildings (except miniwarehouses)|820|20 largest firms|||2002|Reference year 2002|1252||13002851||25.1||1029509||260326||21211|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53112|Lessors of nonresidential buildings (except miniwarehouses)|850|50 largest firms|||2002|Reference year 2002|1454||17706260||34.2||1313149||342424||26823|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531120|Lessors of nonresidential buildings (except miniwarehouses)|001|All firms|||2002|Reference year 2002|30895||51778431||100||5384512||1331850||154725|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531120|Lessors of nonresidential buildings (except miniwarehouses)|804|4 largest firms|||2002|Reference year 2002|543||6110732||11.8||399117||78539||6432|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531120|Lessors of nonresidential buildings (except miniwarehouses)|808|8 largest firms|||2002|Reference year 2002|723||8779428||17||541350||115563||10588|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531120|Lessors of nonresidential buildings (except miniwarehouses)|820|20 largest firms|||2002|Reference year 2002|1252||13002851||25.1||1029509||260326||21211|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531120|Lessors of nonresidential buildings (except miniwarehouses)|850|50 largest firms|||2002|Reference year 2002|1454||17706260||34.2||1313149||342424||26823|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311201|Lessors of professional & other office buildings|001|All firms|||2002|Reference year 2002|14563||26958718||100||2544822||612993||65660|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311201|Lessors of professional & other office buildings|804|4 largest firms|||2002|Reference year 2002|420||5219741||19.4||309085||54699||3694|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311201|Lessors of professional & other office buildings|808|8 largest firms|||2002|Reference year 2002|494||6487106||24.1||419440||84203||5529|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311201|Lessors of professional & other office buildings|820|20 largest firms|||2002|Reference year 2002|741||8502146||31.5||585897||130774||9099|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311201|Lessors of professional & other office buildings|850|50 largest firms|||2002|Reference year 2002|922||10918063||40.5||838218||196219||12702|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311202|Lessors of manufacturing & industrial buildings|001|All firms|||2002|Reference year 2002|3635||4845053||100||614488||170330||13527|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311202|Lessors of manufacturing & industrial buildings|804|4 largest firms|||2002|Reference year 2002|7||1077355||22.2||89342||36542||920|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311202|Lessors of manufacturing & industrial buildings|808|8 largest firms|||2002|Reference year 2002|17||1366789||28.2||112029||45522||1114|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311202|Lessors of manufacturing & industrial buildings|820|20 largest firms|||2002|Reference year 2002|32||1835454||37.9||162884||63548||1641|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311202|Lessors of manufacturing & industrial buildings|850|50 largest firms|||2002|Reference year 2002|67||2287854||47.2||209601||73999||2398|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311203|Lessors of shopping centers & retail stores|001|All firms|||2002|Reference year 2002|8826||16463917||100||1678316||421925||52292|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311203|Lessors of shopping centers & retail stores|804|4 largest firms|||2002|Reference year 2002|185||3296349||20||192819||52285||5250|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311203|Lessors of shopping centers & retail stores|808|8 largest firms|||2002|Reference year 2002|353||5001275||30.4||403322||110783||10005|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311203|Lessors of shopping centers & retail stores|820|20 largest firms|||2002|Reference year 2002|674||6897992||41.9||579270||154935||15881|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311203|Lessors of shopping centers & retail stores|850|50 largest firms|||2002|Reference year 2002|779||8532277||51.8||720060||191180||19215|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311209|Lessors of other nonresidential buildings & facilities|001|All firms|||2002|Reference year 2002|3871||3510743||100||546886||126602||23246|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311209|Lessors of other nonresidential buildings & facilities|804|4 largest firms|||2002|Reference year 2002|19||489780||14||10845||3111||200|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311209|Lessors of other nonresidential buildings & facilities|808|8 largest firms|||2002|Reference year 2002|23||705718||20.1||23713||5243||341|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311209|Lessors of other nonresidential buildings & facilities|820|20 largest firms|||2002|Reference year 2002|40||983814||28||47538||11348||946|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311209|Lessors of other nonresidential buildings & facilities|850|50 largest firms|||2002|Reference year 2002|83||1372834||39.1||119098||27777||3408|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53113|Lessors of miniwarehouses & self-storage units|001|All firms|||2002|Reference year 2002|9638||3675143||100||476540||112482||27133|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53113|Lessors of miniwarehouses & self-storage units|804|4 largest firms|||2002|Reference year 2002|2223||985463||26.8||116675||27784||7188|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53113|Lessors of miniwarehouses & self-storage units|808|8 largest firms|||2002|Reference year 2002|2238||1104650||30.1||125993||30522||7528|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53113|Lessors of miniwarehouses & self-storage units|820|20 largest firms|||2002|Reference year 2002|2480||1289119||35.1||149149||36008||8595|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53113|Lessors of miniwarehouses & self-storage units|850|50 largest firms|||2002|Reference year 2002|2693||1444507||39.3||172070||41591||9467|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531130|Lessors of miniwarehouses & self-storage units|001|All firms|||2002|Reference year 2002|9638||3675143||100||476540||112482||27133|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531130|Lessors of miniwarehouses & self-storage units|804|4 largest firms|||2002|Reference year 2002|2223||985463||26.8||116675||27784||7188|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531130|Lessors of miniwarehouses & self-storage units|808|8 largest firms|||2002|Reference year 2002|2238||1104650||30.1||125993||30522||7528|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531130|Lessors of miniwarehouses & self-storage units|820|20 largest firms|||2002|Reference year 2002|2480||1289119||35.1||149149||36008||8595|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531130|Lessors of miniwarehouses & self-storage units|850|50 largest firms|||2002|Reference year 2002|2693||1444507||39.3||172070||41591||9467|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53119|Lessors of other real estate property|001|All firms|||2002|Reference year 2002|10360||5490969||100||706905||166895||33268|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53119|Lessors of other real estate property|804|4 largest firms|||2002|Reference year 2002|409||609204||11.1||58051||14312||2791|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53119|Lessors of other real estate property|808|8 largest firms|||2002|Reference year 2002|434||783135||14.3||75977||20312||3125|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53119|Lessors of other real estate property|820|20 largest firms|||2002|Reference year 2002|539||1055828||19.2||94651||24712||3859|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53119|Lessors of other real estate property|850|50 largest firms|||2002|Reference year 2002|689||1343055||24.5||121257||30927||4869|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531190|Lessors of other real estate property|001|All firms|||2002|Reference year 2002|10360||5490969||100||706905||166895||33268|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531190|Lessors of other real estate property|804|4 largest firms|||2002|Reference year 2002|409||609204||11.1||58051||14312||2791|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531190|Lessors of other real estate property|808|8 largest firms|||2002|Reference year 2002|434||783135||14.3||75977||20312||3125|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531190|Lessors of other real estate property|820|20 largest firms|||2002|Reference year 2002|539||1055828||19.2||94651||24712||3859|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531190|Lessors of other real estate property|850|50 largest firms|||2002|Reference year 2002|689||1343055||24.5||121257||30927||4869|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311901|Lessors of manufactured (mobile) home sites|001|All firms|||2002|Reference year 2002|7983||4303722||100||522960||122008||26201|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311901|Lessors of manufactured (mobile) home sites|804|4 largest firms|||2002|Reference year 2002|409||609204||14.2||58051||14312||2791|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311901|Lessors of manufactured (mobile) home sites|808|8 largest firms|||2002|Reference year 2002|473||728604||16.9||65716||16186||3244|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311901|Lessors of manufactured (mobile) home sites|820|20 largest firms|||2002|Reference year 2002|594||897390||20.9||78617||19137||3874|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311901|Lessors of manufactured (mobile) home sites|850|50 largest firms|||2002|Reference year 2002|681||1086024||25.2||92556||22523||4543|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311902|Lessors of railroad property|001|All firms|||2002|Reference year 2002|22||7474||100||647||109||26|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311902|Lessors of railroad property|804|4 largest firms|||2002|Reference year 2002|4||4921||65.8||265||31||8|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311902|Lessors of railroad property|808|8 largest firms|||2002|Reference year 2002|8||6624||88.6||480||79||15|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311902|Lessors of railroad property|820|20 largest firms|||2002|Reference year 2002|20||0|D|0|D|0|D|0|D|0|b
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311902|Lessors of railroad property|850|50 largest firms|||2002|Reference year 2002|22||7474||100||647||109||26|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311909|Lessors of other real estate property|001|All firms|||2002|Reference year 2002|2355||1179773||100||183298||44778||7041|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311909|Lessors of other real estate property|804|4 largest firms|||2002|Reference year 2002|7||168354||14.3||18972||6251||244|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311909|Lessors of other real estate property|808|8 largest firms|||2002|Reference year 2002|13||254208||21.5||22405||6981||295|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311909|Lessors of other real estate property|820|20 largest firms|||2002|Reference year 2002|51||358213||30.4||35159||10127||657|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5311909|Lessors of other real estate property|850|50 largest firms|||2002|Reference year 2002|81||485451||41.1||45674||12655||971|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5312|Offices of real estate agents & brokers|001|All firms|||2002|Reference year 2002|76341||63381021||100||10383693||2420709||280754|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5312|Offices of real estate agents & brokers|804|4 largest firms|||2002|Reference year 2002|1784||6512069||10.3||1033102||245687||19927|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5312|Offices of real estate agents & brokers|808|8 largest firms|||2002|Reference year 2002|2268||8345386||13.2||1591886||407485||27059|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5312|Offices of real estate agents & brokers|820|20 largest firms|||2002|Reference year 2002|2689||11027077||17.4||2008822||506958||36413|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5312|Offices of real estate agents & brokers|850|50 largest firms|||2002|Reference year 2002|3536||13925028||22||2453882||610119||45298|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53121|Offices of real estate agents & brokers|001|All firms|||2002|Reference year 2002|76341||63381021||100||10383693||2420709||280754|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53121|Offices of real estate agents & brokers|804|4 largest firms|||2002|Reference year 2002|1784||6512069||10.3||1033102||245687||19927|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53121|Offices of real estate agents & brokers|808|8 largest firms|||2002|Reference year 2002|2268||8345386||13.2||1591886||407485||27059|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53121|Offices of real estate agents & brokers|820|20 largest firms|||2002|Reference year 2002|2689||11027077||17.4||2008822||506958||36413|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53121|Offices of real estate agents & brokers|850|50 largest firms|||2002|Reference year 2002|3536||13925028||22||2453882||610119||45298|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531210|Offices of real estate agents & brokers|001|All firms|||2002|Reference year 2002|76341||63381021||100||10383693||2420709||280754|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531210|Offices of real estate agents & brokers|804|4 largest firms|||2002|Reference year 2002|1784||6512069||10.3||1033102||245687||19927|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531210|Offices of real estate agents & brokers|808|8 largest firms|||2002|Reference year 2002|2268||8345386||13.2||1591886||407485||27059|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531210|Offices of real estate agents & brokers|820|20 largest firms|||2002|Reference year 2002|2689||11027077||17.4||2008822||506958||36413|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531210|Offices of real estate agents & brokers|850|50 largest firms|||2002|Reference year 2002|3536||13925028||22||2453882||610119||45298|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5312101|Offices of residential real estate agents & brokers|001|All firms|||2002|Reference year 2002|62692||51029555||100||6648765||1495879||214576|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5312101|Offices of residential real estate agents & brokers|804|4 largest firms|||2002|Reference year 2002|1407||5817145||11.4||689727||158746||15917|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5312101|Offices of residential real estate agents & brokers|808|8 largest firms|||2002|Reference year 2002|1681||7116842||13.9||803653||183916||18517|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5312101|Offices of residential real estate agents & brokers|820|20 largest firms|||2002|Reference year 2002|2057||9029320||17.7||1059556||240566||25739|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5312101|Offices of residential real estate agents & brokers|850|50 largest firms|||2002|Reference year 2002|2912||11477285||22.5||1389615||321065||34123|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5312109|Offices of nonresidential real estate agents & brokers|001|All firms|||2002|Reference year 2002|13649||12351466||100||3734928||924830||66178|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5312109|Offices of nonresidential real estate agents & brokers|804|4 largest firms|||2002|Reference year 2002|646||2237107||18.1||916526||256660||10233|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5312109|Offices of nonresidential real estate agents & brokers|808|8 largest firms|||2002|Reference year 2002|705||2751188||22.3||1082057||295032||11769|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5312109|Offices of nonresidential real estate agents & brokers|820|20 largest firms|||2002|Reference year 2002|800||3374343||27.3||1286255||346132||14518|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5312109|Offices of nonresidential real estate agents & brokers|850|50 largest firms|||2002|Reference year 2002|906||4112088||33.3||1511302||398714||17222|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5313|Activities related to real estate|001|All firms|||2002|Reference year 2002|66544||43941574||100||18062174||4346006||514633|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5313|Activities related to real estate|804|4 largest firms|||2002|Reference year 2002|437||1768658||4||420797||115529||7865|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5313|Activities related to real estate|808|8 largest firms|||2002|Reference year 2002|670||2869770||6.5||706808||185303||14158|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5313|Activities related to real estate|820|20 largest firms|||2002|Reference year 2002|1351||5199799||11.8||1349810||361910||27539|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|5313|Activities related to real estate|850|50 largest firms|||2002|Reference year 2002|2077||7529689||17.1||2269897||583098||46800|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53131|Real estate property managers|001|All firms|||2002|Reference year 2002|38241||31091183||100||13651389||3320175||415470|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53131|Real estate property managers|804|4 largest firms|||2002|Reference year 2002|479||1588798||5.1||327059||81407||6187|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53131|Real estate property managers|808|8 largest firms|||2002|Reference year 2002|641||2611034||8.4||558455||135444||10723|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53131|Real estate property managers|820|20 largest firms|||2002|Reference year 2002|1321||4495974||14.5||1246074||316962||25866|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|53131|Real estate property managers|850|50 largest firms|||2002|Reference year 2002|1969||6376336||20.5||2032914||506616||44601|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531311|Residential property managers|001|All firms|||2002|Reference year 2002|26112||18793480||100||8129715||1953036||289854|
01|United States|00|01000US|United States|EC|2002 Economic Census|53|Real estate and rental and leasing|531311|Residential property managers|804|4 largest firms|||2002|Reference year 2002|436||1037903||5.5||98598||25827||3255|
