GEO_ID|GEOGRAPHY|GEOTYPE|GEOTYPE_MEANING|SECTOR|SECTOR_MEANING|NAICS|NAICS_MEANING|TAXIND|TAXIND_MEANING|YEAR|YEAR_MEANING|CONCENFI|CONCENFI_MEANING|ESTAB|ESTABF|ECVALUE|ECVALUEF|VALPCT|VALPCTF|PAY|PAYF|PAY1Q|PAY1QF|EMP|EMPF 
01000US|United States|1|United States|62|Health care and social assistance|621310|Offices of chiropractors|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|187||198893||3||75076||16160||2095|
01000US|United States|1|United States|62|Health care and social assistance|62132|Offices of optometrists|T|Taxable establishments|1997|Reference year 1997|003|All firms|17875||6361839||100||1773428||401794||79545|
01000US|United States|1|United States|62|Health care and social assistance|62132|Offices of optometrists|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|261||253543||4||61980||15027||2478|
01000US|United States|1|United States|62|Health care and social assistance|62132|Offices of optometrists|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|319||312407||4.9||83033||20700||3185|
01000US|United States|1|United States|62|Health care and social assistance|62132|Offices of optometrists|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|427||410435||6.5||120141||29829||4388|
01000US|United States|1|United States|62|Health care and social assistance|62132|Offices of optometrists|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|547||538841||8.5||166667||40521||5972|
01000US|United States|1|United States|62|Health care and social assistance|621320|Offices of optometrists|T|Taxable establishments|1997|Reference year 1997|003|All firms|17875||6361839||100||1773428||401794||79545|
01000US|United States|1|United States|62|Health care and social assistance|621320|Offices of optometrists|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|261||253543||4||61980||15027||2478|
01000US|United States|1|United States|62|Health care and social assistance|621320|Offices of optometrists|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|319||312407||4.9||83033||20700||3185|
01000US|United States|1|United States|62|Health care and social assistance|621320|Offices of optometrists|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|427||410435||6.5||120141||29829||4388|
01000US|United States|1|United States|62|Health care and social assistance|621320|Offices of optometrists|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|547||538841||8.5||166667||40521||5972|
01000US|United States|1|United States|62|Health care and social assistance|62133|Offices of mental health practitioners (except physicians)|T|Taxable establishments|1997|Reference year 1997|003|All firms|11750||2504820||100||947521||213021||38427|
01000US|United States|1|United States|62|Health care and social assistance|62133|Offices of mental health practitioners (except physicians)|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|62||190676||7.6||50805||10475||1470|
01000US|United States|1|United States|62|Health care and social assistance|62133|Offices of mental health practitioners (except physicians)|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|102||244043||9.7||73722||15367||2150|
01000US|United States|1|United States|62|Health care and social assistance|62133|Offices of mental health practitioners (except physicians)|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|130||317681||12.7||105014||22808||3432|
01000US|United States|1|United States|62|Health care and social assistance|62133|Offices of mental health practitioners (except physicians)|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|224||418193||16.7||152950||35359||5357|
01000US|United States|1|United States|62|Health care and social assistance|621330|Offices of mental health practitioners (except physicians)|T|Taxable establishments|1997|Reference year 1997|003|All firms|11750||2504820||100||947521||213021||38427|
01000US|United States|1|United States|62|Health care and social assistance|621330|Offices of mental health practitioners (except physicians)|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|62||190676||7.6||50805||10475||1470|
01000US|United States|1|United States|62|Health care and social assistance|621330|Offices of mental health practitioners (except physicians)|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|102||244043||9.7||73722||15367||2150|
01000US|United States|1|United States|62|Health care and social assistance|621330|Offices of mental health practitioners (except physicians)|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|130||317681||12.7||105014||22808||3432|
01000US|United States|1|United States|62|Health care and social assistance|621330|Offices of mental health practitioners (except physicians)|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|224||418193||16.7||152950||35359||5357|
01000US|United States|1|United States|62|Health care and social assistance|62134|Offices of physical, occup, & speech therapists & audiologists|T|Taxable establishments|1997|Reference year 1997|003|All firms|14277||8684039||100||4376786||1010644||141533|
01000US|United States|1|United States|62|Health care and social assistance|62134|Offices of physical, occup, & speech therapists & audiologists|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|555||1848940||21.3||1033301||239733||27488|
01000US|United States|1|United States|62|Health care and social assistance|62134|Offices of physical, occup, & speech therapists & audiologists|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|981||2263953||26.1||1238923||286641||32615|
01000US|United States|1|United States|62|Health care and social assistance|62134|Offices of physical, occup, & speech therapists & audiologists|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|1266||2732357||31.5||1482403||342330||39584|
01000US|United States|1|United States|62|Health care and social assistance|62134|Offices of physical, occup, & speech therapists & audiologists|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|1429||3195483||36.8||1756336||408333||47838|
01000US|United States|1|United States|62|Health care and social assistance|621340|Offices of physical, occup, & speech therapists & audiologists|T|Taxable establishments|1997|Reference year 1997|003|All firms|14277||8684039||100||4376786||1010644||141533|
01000US|United States|1|United States|62|Health care and social assistance|621340|Offices of physical, occup, & speech therapists & audiologists|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|555||1848940||21.3||1033301||239733||27488|
01000US|United States|1|United States|62|Health care and social assistance|621340|Offices of physical, occup, & speech therapists & audiologists|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|981||2263953||26.1||1238923||286641||32615|
01000US|United States|1|United States|62|Health care and social assistance|621340|Offices of physical, occup, & speech therapists & audiologists|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|1266||2732357||31.5||1482403||342330||39584|
01000US|United States|1|United States|62|Health care and social assistance|621340|Offices of physical, occup, & speech therapists & audiologists|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|1429||3195483||36.8||1756336||408333||47838|
01000US|United States|1|United States|62|Health care and social assistance|6213401|Speech therapists & audiologists|T|Taxable establishments|1997|Reference year 1997|003|All firms|2315||714482||100||271261||61749||10508|
01000US|United States|1|United States|62|Health care and social assistance|6213401|Speech therapists & audiologists|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|5||50475||7.1||25413||5858||652|
01000US|United States|1|United States|62|Health care and social assistance|6213401|Speech therapists & audiologists|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|15||67133||9.4||35621||8950||994|
01000US|United States|1|United States|62|Health care and social assistance|6213401|Speech therapists & audiologists|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|38||100977||14.1||54092||13193||1652|
01000US|United States|1|United States|62|Health care and social assistance|6213401|Speech therapists & audiologists|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|83||156814||21.9||78886||19077||2516|
01000US|United States|1|United States|62|Health care and social assistance|6213402|Physical & occupational therapists|T|Taxable establishments|1997|Reference year 1997|003|All firms|11962||7969557||100||4105525||948895||131025|
01000US|United States|1|United States|62|Health care and social assistance|6213402|Physical & occupational therapists|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|555||1848940||23.2||1033301||239733||27488|
01000US|United States|1|United States|62|Health care and social assistance|6213402|Physical & occupational therapists|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|981||2263953||28.4||1238923||286641||32615|
01000US|United States|1|United States|62|Health care and social assistance|6213402|Physical & occupational therapists|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|1292||2728561||34.2||1479188||342585||39550|
01000US|United States|1|United States|62|Health care and social assistance|6213402|Physical & occupational therapists|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|1426||3178054||39.9||1747675||406205||47565|
01000US|United States|1|United States|62|Health care and social assistance|62139|Offices of all other health practitioners|T|Taxable establishments|1997|Reference year 1997|003|All firms|14497||4161518||100||1472821||321793||55384|
01000US|United States|1|United States|62|Health care and social assistance|62139|Offices of all other health practitioners|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|77||203834||4.9||66195||16436||1760|
01000US|United States|1|United States|62|Health care and social assistance|62139|Offices of all other health practitioners|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|83||255273||6.1||84985||20358||2169|
01000US|United States|1|United States|62|Health care and social assistance|62139|Offices of all other health practitioners|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|122||340657||8.2||122037||28380||3058|
01000US|United States|1|United States|62|Health care and social assistance|62139|Offices of all other health practitioners|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|216||456291||11||169947||39241||4577|
01000US|United States|1|United States|62|Health care and social assistance|621391|Offices of podiatrists|T|Taxable establishments|1997|Reference year 1997|003|All firms|8662||2393443||100||771151||168549||30472|
01000US|United States|1|United States|62|Health care and social assistance|621391|Offices of podiatrists|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|25||16763||.7||8189||2023||256|
01000US|United States|1|United States|62|Health care and social assistance|621391|Offices of podiatrists|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|36||31045||1.3||15953||3842||440|
01000US|United States|1|United States|62|Health care and social assistance|621391|Offices of podiatrists|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|69||64436||2.7||28922||6799||850|
01000US|United States|1|United States|62|Health care and social assistance|621391|Offices of podiatrists|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|141||125011||5.2||52325||11838||1506|
01000US|United States|1|United States|62|Health care and social assistance|621399|Offices of all other miscellaneous health practitioners|T|Taxable establishments|1997|Reference year 1997|003|All firms|5835||1768075||100||701670||153244||24912|
01000US|United States|1|United States|62|Health care and social assistance|621399|Offices of all other miscellaneous health practitioners|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|77||203834||11.5||66195||16436||1760|
01000US|United States|1|United States|62|Health care and social assistance|621399|Offices of all other miscellaneous health practitioners|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|83||255273||14.4||84985||20358||2169|
01000US|United States|1|United States|62|Health care and social assistance|621399|Offices of all other miscellaneous health practitioners|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|122||340657||19.3||122037||28380||3058|
01000US|United States|1|United States|62|Health care and social assistance|621399|Offices of all other miscellaneous health practitioners|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|186||447068||25.3||162307||36959||4336|
01000US|United States|1|United States|62|Health care and social assistance|6214|Outpatient care centers|N|Non-taxable establishments|1997|Reference year 1997|003|All firms|9940||31561321||100||11157881||2742077||346501|
01000US|United States|1|United States|62|Health care and social assistance|6214|Outpatient care centers|N|Non-taxable establishments|1997|Reference year 1997|804|4 largest firms|365||11543750||36.6||2156715||543118||50333|
01000US|United States|1|United States|62|Health care and social assistance|6214|Outpatient care centers|N|Non-taxable establishments|1997|Reference year 1997|808|8 largest firms|494||13017629||41.2||2582068||646771||60358|
01000US|United States|1|United States|62|Health care and social assistance|6214|Outpatient care centers|N|Non-taxable establishments|1997|Reference year 1997|820|20 largest firms|716||15827340||50.1||3734168||929324||85857|
01000US|United States|1|United States|62|Health care and social assistance|6214|Outpatient care centers|N|Non-taxable establishments|1997|Reference year 1997|850|50 largest firms|966||18707770||59.3||4854826||1210986||112221|
01000US|United States|1|United States|62|Health care and social assistance|6214|Outpatient care centers|T|Taxable establishments|1997|Reference year 1997|003|All firms|11828||17306497||100||5501909||1278154||173809|
01000US|United States|1|United States|62|Health care and social assistance|6214|Outpatient care centers|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|2013||4373313||25.3||1197747||287794||41445|
01000US|United States|1|United States|62|Health care and social assistance|6214|Outpatient care centers|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|2459||5875170||33.9||1557954||371504||52083|
01000US|United States|1|United States|62|Health care and social assistance|6214|Outpatient care centers|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|3193||8235689||47.6||2186851||536893||69693|
01000US|United States|1|United States|62|Health care and social assistance|6214|Outpatient care centers|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|3760||9619000||55.6||2648180||644303||82683|
01000US|United States|1|United States|62|Health care and social assistance|62141|Family planning centers|N|Non-taxable establishments|1997|Reference year 1997|003|All firms|1390||668027||100||296105||71943||14100|
01000US|United States|1|United States|62|Health care and social assistance|62141|Family planning centers|N|Non-taxable establishments|1997|Reference year 1997|804|4 largest firms|20||104043||15.6||39886||9756||1155|
01000US|United States|1|United States|62|Health care and social assistance|62141|Family planning centers|N|Non-taxable establishments|1997|Reference year 1997|808|8 largest firms|114||160813||24.1||66714||16151||2542|
01000US|United States|1|United States|62|Health care and social assistance|62141|Family planning centers|N|Non-taxable establishments|1997|Reference year 1997|820|20 largest firms|295||257932||38.6||107634||26364||4565|
01000US|United States|1|United States|62|Health care and social assistance|62141|Family planning centers|N|Non-taxable establishments|1997|Reference year 1997|850|50 largest firms|463||385718||57.7||162833||40013||6952|
01000US|United States|1|United States|62|Health care and social assistance|62141|Family planning centers|T|Taxable establishments|1997|Reference year 1997|003|All firms|443||277683||100||95394||21355||4022|
01000US|United States|1|United States|62|Health care and social assistance|62141|Family planning centers|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|30||63307||22.8||22764||5320||570|
01000US|United States|1|United States|62|Health care and social assistance|62141|Family planning centers|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|48||84279||30.4||29369||6951||785|
01000US|United States|1|United States|62|Health care and social assistance|62141|Family planning centers|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|94||128169||46.2||44897||10354||1346|
01000US|United States|1|United States|62|Health care and social assistance|62141|Family planning centers|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|125||176791||63.7||60682||13843||1945|
01000US|United States|1|United States|62|Health care and social assistance|621410|Family planning centers|N|Non-taxable establishments|1997|Reference year 1997|003|All firms|1390||668027||100||296105||71943||14100|
01000US|United States|1|United States|62|Health care and social assistance|621410|Family planning centers|N|Non-taxable establishments|1997|Reference year 1997|804|4 largest firms|20||104043||15.6||39886||9756||1155|
01000US|United States|1|United States|62|Health care and social assistance|621410|Family planning centers|N|Non-taxable establishments|1997|Reference year 1997|808|8 largest firms|114||160813||24.1||66714||16151||2542|
01000US|United States|1|United States|62|Health care and social assistance|621410|Family planning centers|N|Non-taxable establishments|1997|Reference year 1997|820|20 largest firms|295||257932||38.6||107634||26364||4565|
01000US|United States|1|United States|62|Health care and social assistance|621410|Family planning centers|N|Non-taxable establishments|1997|Reference year 1997|850|50 largest firms|463||385718||57.7||162833||40013||6952|
01000US|United States|1|United States|62|Health care and social assistance|621410|Family planning centers|T|Taxable establishments|1997|Reference year 1997|003|All firms|443||277683||100||95394||21355||4022|
01000US|United States|1|United States|62|Health care and social assistance|621410|Family planning centers|T|Taxable establishments|1997|Reference year 1997|804|4 largest firms|30||63307||22.8||22764||5320||570|
01000US|United States|1|United States|62|Health care and social assistance|621410|Family planning centers|T|Taxable establishments|1997|Reference year 1997|808|8 largest firms|48||84279||30.4||29369||6951||785|
01000US|United States|1|United States|62|Health care and social assistance|621410|Family planning centers|T|Taxable establishments|1997|Reference year 1997|820|20 largest firms|94||128169||46.2||44897||10354||1346|
01000US|United States|1|United States|62|Health care and social assistance|621410|Family planning centers|T|Taxable establishments|1997|Reference year 1997|850|50 largest firms|125||176791||63.7||60682||13843||1945|
01000US|United States|1|United States|62|Health care and social assistance|62142|Outpatient mental health & substance abuse centers|N|Non-taxable establishments|1997|Reference year 1997|003|All firms|3646||4714846||100||2419060||579850||102096|
