GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2002|NAICS2002_MEANING|OPTAX|OPTAX_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VALPCT|VALPCT_F|PAYANT|PAYANT_F|PAYQ1T|PAYQ1T_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71111|Theater companies & dinner theaters|A|All establishments|850|50 largest firms|||2002|Reference year 2002|84||2108455||38.9||532196||122005||13535|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711110|Theater companies & dinner theaters|A|All establishments|001|All firms|||2002|Reference year 2002|3583||5417407||100||1589851||372423||72487|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711110|Theater companies & dinner theaters|A|All establishments|804|4 largest firms|||2002|Reference year 2002|15||690714||12.7||165802||35704||2357|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711110|Theater companies & dinner theaters|A|All establishments|808|8 largest firms|||2002|Reference year 2002|21||920091||17||224417||46974||3574|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711110|Theater companies & dinner theaters|A|All establishments|820|20 largest firms|||2002|Reference year 2002|39||1441085||26.6||360258||80888||8023|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711110|Theater companies & dinner theaters|A|All establishments|850|50 largest firms|||2002|Reference year 2002|84||2108455||38.9||532196||122005||13535|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111101|Opera companies|A|All establishments|001|All firms|||2002|Reference year 2002|178||722639||100||321554||73213||10615|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111101|Opera companies|A|All establishments|804|4 largest firms|||2002|Reference year 2002|4||330430||45.7||193886||40187||3299|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111101|Opera companies|A|All establishments|808|8 largest firms|||2002|Reference year 2002|8||416249||57.6||222075||46395||4205|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111101|Opera companies|A|All establishments|820|20 largest firms|||2002|Reference year 2002|24||544991||75.4||267837||60020||6990|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111101|Opera companies|A|All establishments|850|50 largest firms|||2002|Reference year 2002|57||662712||91.7||307071||69569||9509|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111102|Theater companies|A|All establishments|001|All firms|||2002|Reference year 2002|3222||4226895||100||1144298||271651||52703|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111102|Theater companies|A|All establishments|804|4 largest firms|||2002|Reference year 2002|15||556289||13.2||43942||12282||848|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111102|Theater companies|A|All establishments|808|8 largest firms|||2002|Reference year 2002|21||764940||18.1||88687||24065||1768|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111102|Theater companies|A|All establishments|820|20 largest firms|||2002|Reference year 2002|36||1193277||28.2||188996||47520||4685|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111102|Theater companies|A|All establishments|850|50 largest firms|||2002|Reference year 2002|77||1702033||40.3||322805||77332||8344|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111103|Dinner theaters|A|All establishments|001|All firms|||2002|Reference year 2002|183||467873||100||123999||27559||9169|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111103|Dinner theaters|A|All establishments|804|4 largest firms|||2002|Reference year 2002|9||147543||31.5||28885||5644||1726|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111103|Dinner theaters|A|All establishments|808|8 largest firms|||2002|Reference year 2002|13||199559||42.7||38657||7527||2356|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111103|Dinner theaters|A|All establishments|820|20 largest firms|||2002|Reference year 2002|25||293955||62.8||67246||14232||4355|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111103|Dinner theaters|A|All establishments|850|50 largest firms|||2002|Reference year 2002|55||385222||82.3||96346||21625||6997|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71112|Dance companies|A|All establishments|001|All firms|||2002|Reference year 2002|557||499510||100||195796||49904||9017|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71112|Dance companies|A|All establishments|804|4 largest firms|||2002|Reference year 2002|4||93469||18.7||43484||10912||1324|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71112|Dance companies|A|All establishments|808|8 largest firms|||2002|Reference year 2002|9||143486||28.7||63625||16377||2039|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71112|Dance companies|A|All establishments|820|20 largest firms|||2002|Reference year 2002|22||230636||46.2||98069||24698||3875|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71112|Dance companies|A|All establishments|850|50 largest firms|||2002|Reference year 2002|52||337597||67.6||142210||36804||5516|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711120|Dance companies|A|All establishments|001|All firms|||2002|Reference year 2002|557||499510||100||195796||49904||9017|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711120|Dance companies|A|All establishments|804|4 largest firms|||2002|Reference year 2002|4||93469||18.7||43484||10912||1324|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711120|Dance companies|A|All establishments|808|8 largest firms|||2002|Reference year 2002|9||143486||28.7||63625||16377||2039|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711120|Dance companies|A|All establishments|820|20 largest firms|||2002|Reference year 2002|22||230636||46.2||98069||24698||3875|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711120|Dance companies|A|All establishments|850|50 largest firms|||2002|Reference year 2002|52||337597||67.6||142210||36804||5516|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71113|Musical groups & artists|A|All establishments|001|All firms|||2002|Reference year 2002|4594||4070627||100||1266910||287427||49050|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71113|Musical groups & artists|A|All establishments|804|4 largest firms|||2002|Reference year 2002|5||280001||6.9||98566||22287||1611|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71113|Musical groups & artists|A|All establishments|808|8 largest firms|||2002|Reference year 2002|9||491633||12.1||147268||34445||2485|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71113|Musical groups & artists|A|All establishments|820|20 largest firms|||2002|Reference year 2002|22||855121||21||294659||67695||5174|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71113|Musical groups & artists|A|All establishments|850|50 largest firms|||2002|Reference year 2002|58||1346323||33.1||449667||99999||9308|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711130|Musical groups & artists|A|All establishments|001|All firms|||2002|Reference year 2002|4594||4070627||100||1266910||287427||49050|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711130|Musical groups & artists|A|All establishments|804|4 largest firms|||2002|Reference year 2002|5||280001||6.9||98566||22287||1611|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711130|Musical groups & artists|A|All establishments|808|8 largest firms|||2002|Reference year 2002|9||491633||12.1||147268||34445||2485|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711130|Musical groups & artists|A|All establishments|820|20 largest firms|||2002|Reference year 2002|22||855121||21||294659||67695||5174|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711130|Musical groups & artists|A|All establishments|850|50 largest firms|||2002|Reference year 2002|58||1346323||33.1||449667||99999||9308|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111301|Symphony orchestras & chamber music organizations|A|All establishments|001|All firms|||2002|Reference year 2002|841||1452917||100||611825||154820||27085|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111301|Symphony orchestras & chamber music organizations|A|All establishments|804|4 largest firms|||2002|Reference year 2002|5||280001||19.3||98566||22287||1611|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111301|Symphony orchestras & chamber music organizations|A|All establishments|808|8 largest firms|||2002|Reference year 2002|10||453429||31.2||169785||39040||2790|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111301|Symphony orchestras & chamber music organizations|A|All establishments|820|20 largest firms|||2002|Reference year 2002|26||761907||52.4||319850||77448||6038|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111301|Symphony orchestras & chamber music organizations|A|All establishments|850|50 largest firms|||2002|Reference year 2002|57||1017931||70.1||443848||110775||10236|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111309|Other music groups & artists|A|All establishments|001|All firms|||2002|Reference year 2002|3753||2617710||100||655085||132607||21965|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111309|Other music groups & artists|A|All establishments|804|4 largest firms|||2002|Reference year 2002|4||173577||6.6||15822||2357||157|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111309|Other music groups & artists|A|All establishments|808|8 largest firms|||2002|Reference year 2002|9||262296||10||37950||6704||508|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111309|Other music groups & artists|A|All establishments|820|20 largest firms|||2002|Reference year 2002|21||452659||17.3||95308||13374||2174|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111309|Other music groups & artists|A|All establishments|850|50 largest firms|||2002|Reference year 2002|52||740201||28.3||150124||25504||3296|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71119|Other performing arts companies|A|All establishments|001|All firms|||2002|Reference year 2002|569||876087||100||213956||50283||7667|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71119|Other performing arts companies|A|All establishments|804|4 largest firms|||2002|Reference year 2002|9||405768||46.3||76821||18230||2237|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71119|Other performing arts companies|A|All establishments|808|8 largest firms|||2002|Reference year 2002|13||490806||56||93644||22629||2596|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71119|Other performing arts companies|A|All establishments|820|20 largest firms|||2002|Reference year 2002|28||584723||66.7||123873||28402||3335|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71119|Other performing arts companies|A|All establishments|850|50 largest firms|||2002|Reference year 2002|61||685057||78.2||152756||35596||4458|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711190|Other performing arts companies|A|All establishments|001|All firms|||2002|Reference year 2002|569||876087||100||213956||50283||7667|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711190|Other performing arts companies|A|All establishments|804|4 largest firms|||2002|Reference year 2002|9||405768||46.3||76821||18230||2237|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711190|Other performing arts companies|A|All establishments|808|8 largest firms|||2002|Reference year 2002|13||490806||56||93644||22629||2596|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711190|Other performing arts companies|A|All establishments|820|20 largest firms|||2002|Reference year 2002|28||584723||66.7||123873||28402||3335|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711190|Other performing arts companies|A|All establishments|850|50 largest firms|||2002|Reference year 2002|61||685057||78.2||152756||35596||4458|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111901|Circuses|A|All establishments|001|All firms|||2002|Reference year 2002|58||386772||100||73435||16066||2252|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111901|Circuses|A|All establishments|804|4 largest firms|||2002|Reference year 2002|7||333956||86.3||64197||14473||1634|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111901|Circuses|A|All establishments|808|8 largest firms|||2002|Reference year 2002|11||354366||91.6||66997||15073||1857|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111901|Circuses|A|All establishments|820|20 largest firms|||2002|Reference year 2002|23||379026||98||71359||15695||2080|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111901|Circuses|A|All establishments|850|50 largest firms|||2002|Reference year 2002|53||386703||100||73417||16060||2247|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111909|Other performing arts companies (except circuses)|A|All establishments|001|All firms|||2002|Reference year 2002|511||489315||100||140521||34217||5415|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111909|Other performing arts companies (except circuses)|A|All establishments|804|4 largest firms|||2002|Reference year 2002|5||143242||29.3||21857||5598||624|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111909|Other performing arts companies (except circuses)|A|All establishments|808|8 largest firms|||2002|Reference year 2002|12||187959||38.4||33975||9212||1076|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111909|Other performing arts companies (except circuses)|A|All establishments|820|20 largest firms|||2002|Reference year 2002|26||262531||53.7||65974||15527||1807|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7111909|Other performing arts companies (except circuses)|A|All establishments|850|50 largest firms|||2002|Reference year 2002|57||340676||69.6||90047||21341||2797|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112|Spectator sports|A|All establishments|001|All firms|||2002|Reference year 2002|4072||22313416||100||10206017||2410390||107727|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112|Spectator sports|A|All establishments|804|4 largest firms|||2002|Reference year 2002|35||1857305||8.3||183622||46915||7472|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112|Spectator sports|A|All establishments|808|8 largest firms|||2002|Reference year 2002|50||3098253||13.9||507983||153800||12675|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112|Spectator sports|A|All establishments|820|20 largest firms|||2002|Reference year 2002|91||5602991||25.1||1740593||467539||21579|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112|Spectator sports|A|All establishments|850|50 largest firms|||2002|Reference year 2002|124||9988205||44.8||4501755||1023355||29911|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71121|Spectator sports|A|All establishments|001|All firms|||2002|Reference year 2002|4072||22313416||100||10206017||2410390||107727|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71121|Spectator sports|A|All establishments|804|4 largest firms|||2002|Reference year 2002|35||1857305||8.3||183622||46915||7472|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71121|Spectator sports|A|All establishments|808|8 largest firms|||2002|Reference year 2002|50||3098253||13.9||507983||153800||12675|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71121|Spectator sports|A|All establishments|820|20 largest firms|||2002|Reference year 2002|91||5602991||25.1||1740593||467539||21579|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|71121|Spectator sports|A|All establishments|850|50 largest firms|||2002|Reference year 2002|124||9988205||44.8||4501755||1023355||29911|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711211|Sports teams & clubs|A|All establishments|001|All firms|||2002|Reference year 2002|674||13025050||100||8546471||2026889||40746|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711211|Sports teams & clubs|A|All establishments|804|4 largest firms|||2002|Reference year 2002|19||989086||7.6||661614||186603||2539|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711211|Sports teams & clubs|A|All establishments|808|8 largest firms|||2002|Reference year 2002|27||1756093||13.5||1060744||265985||4643|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711211|Sports teams & clubs|A|All establishments|820|20 largest firms|||2002|Reference year 2002|43||3679638||28.3||2242346||516540||9657|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711211|Sports teams & clubs|A|All establishments|850|50 largest firms|||2002|Reference year 2002|77||7747653||59.5||4974352||1077259||16221|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112111|Football clubs|A|All establishments|001|All firms|||2002|Reference year 2002|67||4573049||100||2768279||674922||6722|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112111|Football clubs|A|All establishments|804|4 largest firms|||2002|Reference year 2002|4||689806||15.1||293100||70163||628|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112111|Football clubs|A|All establishments|808|8 largest firms|||2002|Reference year 2002|8||1305620||28.6||615062||141246||1227|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112111|Football clubs|A|All establishments|820|20 largest firms|||2002|Reference year 2002|21||3020739||66.1||1742812||390520||3613|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112111|Football clubs|A|All establishments|850|50 largest firms|||2002|Reference year 2002|53||4569275||99.9||2766324||674483||6556|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112112|Baseball clubs|A|All establishments|001|All firms|||2002|Reference year 2002|242||3751351||100||2497167||219047||15976|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112112|Baseball clubs|A|All establishments|804|4 largest firms|||2002|Reference year 2002|5||731024||19.5||497556||39034||2742|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112112|Baseball clubs|A|All establishments|808|8 largest firms|||2002|Reference year 2002|12||1329746||35.4||915637||92559||6152|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112112|Baseball clubs|A|All establishments|820|20 largest firms|||2002|Reference year 2002|30||2734852||72.9||1898584||165583||10097|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112112|Baseball clubs|A|All establishments|850|50 largest firms|||2002|Reference year 2002|65||3532518||94.2||2428953||207542||13359|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112119|Other professional sports teams & clubs|A|All establishments|001|All firms|||2002|Reference year 2002|365||4700650||100||3281025||1132920||18048|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112119|Other professional sports teams & clubs|A|All establishments|804|4 largest firms|||2002|Reference year 2002|9||826596||17.6||529401||184637||1023|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112119|Other professional sports teams & clubs|A|All establishments|808|8 largest firms|||2002|Reference year 2002|16||1278413||27.2||869774||312983||2446|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112119|Other professional sports teams & clubs|A|All establishments|820|20 largest firms|||2002|Reference year 2002|35||2396541||51||1587771||543580||4940|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112119|Other professional sports teams & clubs|A|All establishments|850|50 largest firms|||2002|Reference year 2002|77||4318482||91.9||3120676||1085140||12738|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711212|Racetracks|A|All establishments|001|All firms|||2002|Reference year 2002|646||6702456||100||995042||233950||47121|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711212|Racetracks|A|All establishments|804|4 largest firms|||2002|Reference year 2002|32||1854170||27.7||182469||46585||7424|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711212|Racetracks|A|All establishments|808|8 largest firms|||2002|Reference year 2002|45||3063662||45.7||341420||85339||13719|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711212|Racetracks|A|All establishments|820|20 largest firms|||2002|Reference year 2002|74||4405834||65.7||545199||131400||23747|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|711212|Racetracks|A|All establishments|850|50 largest firms|||2002|Reference year 2002|108||5550393||82.8||758672||183100||33818|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112121|Dog racetrack operation|A|All establishments|001|All firms|||2002|Reference year 2002|47||904528||100||170926||42591||10629|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112121|Dog racetrack operation|A|All establishments|804|4 largest firms|||2002|Reference year 2002|12||427830||47.3||64737||16185||4198|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112121|Dog racetrack operation|A|All establishments|808|8 largest firms|||2002|Reference year 2002|18||564063||62.4||89189||22110||5489|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112121|Dog racetrack operation|A|All establishments|820|20 largest firms|||2002|Reference year 2002|31||804163||88.9||143936||35948||8847|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112121|Dog racetrack operation|A|All establishments|850|50 largest firms|||2002|Reference year 2002|47||904528||100||170926||42591||10629|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112122|Auto racetrack operation|A|All establishments|001|All firms|||2002|Reference year 2002|478||1992894||100||178413||40816||8249|
01|United States|00|01000US|United States|EC|2002 Economic Census|71|Arts, entertainment, and recreation|7112122|Auto racetrack operation|A|All establishments|804|4 largest firms|||2002|Reference year 2002|25||1390480||69.8||101917||27423||3883|
