GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2002|NAICS2002_MEANING|OPTAX|OPTAX_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VALPCT|VALPCT_F|PAYANT|PAYANT_F|PAYQ1T|PAYQ1T_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115|Technical & trade schools|A|All establishments|804|4 largest firms|||2002|Reference year 2002|137||1091345||14.6||331464||80521||7180|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115|Technical & trade schools|A|All establishments|808|8 largest firms|||2002|Reference year 2002|170||1405249||18.9||428059||101588||9508|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115|Technical & trade schools|A|All establishments|820|20 largest firms|||2002|Reference year 2002|243||2059485||27.6||622920||145212||14796|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115|Technical & trade schools|A|All establishments|850|50 largest firms|||2002|Reference year 2002|364||2847797||38.2||872122||214577||23721|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61151|Technical & trade schools|A|All establishments|001|All firms|||2002|Reference year 2002|7248||7451159||100||2454426||590724||91893|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61151|Technical & trade schools|A|All establishments|804|4 largest firms|||2002|Reference year 2002|137||1091345||14.6||331464||80521||7180|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61151|Technical & trade schools|A|All establishments|808|8 largest firms|||2002|Reference year 2002|170||1405249||18.9||428059||101588||9508|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61151|Technical & trade schools|A|All establishments|820|20 largest firms|||2002|Reference year 2002|243||2059485||27.6||622920||145212||14796|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61151|Technical & trade schools|A|All establishments|850|50 largest firms|||2002|Reference year 2002|364||2847797||38.2||872122||214577||23721|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611511|Beauty & cosmetology schools|A|All establishments|001|All firms|||2002|Reference year 2002|1552||746473||100||249481||55842||11049|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611511|Beauty & cosmetology schools|A|All establishments|804|4 largest firms|||2002|Reference year 2002|36||103909||13.9||26928||4834||553|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611511|Beauty & cosmetology schools|A|All establishments|808|8 largest firms|||2002|Reference year 2002|54||129134||17.3||36419||7197||941|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611511|Beauty & cosmetology schools|A|All establishments|820|20 largest firms|||2002|Reference year 2002|102||182292||24.4||51571||10613||1592|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611511|Beauty & cosmetology schools|A|All establishments|850|50 largest firms|||2002|Reference year 2002|178||261464||35||76809||16625||2580|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611512|Flight training|A|All establishments|001|All firms|||2002|Reference year 2002|991||1662607||100||480215||120707||15155|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611512|Flight training|A|All establishments|804|4 largest firms|||2002|Reference year 2002|119||787235||47.3||211758||53155||3890|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611512|Flight training|A|All establishments|808|8 largest firms|||2002|Reference year 2002|134||920753||55.4||275589||68700||5509|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611512|Flight training|A|All establishments|820|20 largest firms|||2002|Reference year 2002|148||1092983||65.7||331119||85470||7795|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611512|Flight training|A|All establishments|850|50 largest firms|||2002|Reference year 2002|187||1252994||75.4||372751||95269||9423|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611513|Apprenticeship training|A|All establishments|001|All firms|||2002|Reference year 2002|1370||882053||100||286828||69880||13993|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611513|Apprenticeship training|A|All establishments|804|4 largest firms|||2002|Reference year 2002|15||68476||7.8||19200||4164||513|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611513|Apprenticeship training|A|All establishments|808|8 largest firms|||2002|Reference year 2002|21||122169||13.9||35704||8234||1132|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611513|Apprenticeship training|A|All establishments|820|20 largest firms|||2002|Reference year 2002|119||233118||26.4||72764||16851||2327|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611513|Apprenticeship training|A|All establishments|850|50 largest firms|||2002|Reference year 2002|173||366070||41.5||114612||26773||3860|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611519|Other technical & trade schools|A|All establishments|001|All firms|||2002|Reference year 2002|3335||4160026||100||1437902||344295||51696|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611519|Other technical & trade schools|A|All establishments|804|4 largest firms|||2002|Reference year 2002|37||589181||14.2||197513||46919||4939|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611519|Other technical & trade schools|A|All establishments|808|8 largest firms|||2002|Reference year 2002|88||847424||20.4||280360||64619||7673|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611519|Other technical & trade schools|A|All establishments|820|20 largest firms|||2002|Reference year 2002|135||1385239||33.3||438453||103629||13236|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611519|Other technical & trade schools|A|All establishments|850|50 largest firms|||2002|Reference year 2002|252||1980369||47.6||638061||152670||19293|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115191|Technical & trade schools (exc computer repair & truck driving)|A|All establishments|001|All firms|||2002|Reference year 2002|2886||3686254||100||1273003||301035||45347|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115191|Technical & trade schools (exc computer repair & truck driving)|A|All establishments|804|4 largest firms|||2002|Reference year 2002|37||589181||16||197513||46919||4939|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115191|Technical & trade schools (exc computer repair & truck driving)|A|All establishments|808|8 largest firms|||2002|Reference year 2002|82||832725||22.6||276746||66264||7533|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115191|Technical & trade schools (exc computer repair & truck driving)|A|All establishments|820|20 largest firms|||2002|Reference year 2002|136||1350312||36.6||423925||99269||12610|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115191|Technical & trade schools (exc computer repair & truck driving)|A|All establishments|850|50 largest firms|||2002|Reference year 2002|253||1894977||51.4||615744||145939||18560|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115192|Computer repair training|A|All establishments|001|All firms|||2002|Reference year 2002|62||106798||100||41028||6997||877|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115192|Computer repair training|A|All establishments|804|4 largest firms|||2002|Reference year 2002|7||60181||56.4||18481||2106||270|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115192|Computer repair training|A|All establishments|808|8 largest firms|||2002|Reference year 2002|11||76826||71.9||25461||3764||408|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115192|Computer repair training|A|All establishments|820|20 largest firms|||2002|Reference year 2002|23||97305||91.1||37995||6270||742|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115192|Computer repair training|A|All establishments|850|50 largest firms|||2002|Reference year 2002|53||106606||99.8||40952||6974||865|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115193|Truck driving schools|A|All establishments|001|All firms|||2002|Reference year 2002|387||366974||100||123871||36263||5472|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115193|Truck driving schools|A|All establishments|804|4 largest firms|||2002|Reference year 2002|21||114516||31.2||31608||11165||1432|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115193|Truck driving schools|A|All establishments|808|8 largest firms|||2002|Reference year 2002|52||146775||40||41863||13514||1885|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115193|Truck driving schools|A|All establishments|820|20 largest firms|||2002|Reference year 2002|83||202356||55.1||59642||19176||2638|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6115193|Truck driving schools|A|All establishments|850|50 largest firms|||2002|Reference year 2002|123||269017||73.3||85528||26528||3738|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6116|Other schools & instruction|A|All establishments|001|All firms|||2002|Reference year 2002|29301||9783370||100||3398145||803712||223082|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6116|Other schools & instruction|A|All establishments|804|4 largest firms|||2002|Reference year 2002|888||674897||6.9||268765||64540||14133|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6116|Other schools & instruction|A|All establishments|808|8 largest firms|||2002|Reference year 2002|892||866323||8.9||357128||86220||15443|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6116|Other schools & instruction|A|All establishments|820|20 largest firms|||2002|Reference year 2002|946||1190740||12.2||440564||106671||17092|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6116|Other schools & instruction|A|All establishments|850|50 largest firms|||2002|Reference year 2002|1071||1610625||16.5||593123||141371||22080|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61161|Fine arts schools|A|All establishments|001|All firms|||2002|Reference year 2002|9141||2237560||100||737572||180551||60523|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61161|Fine arts schools|A|All establishments|804|4 largest firms|||2002|Reference year 2002|4||54780||2.4||16619||3794||299|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61161|Fine arts schools|A|All establishments|808|8 largest firms|||2002|Reference year 2002|28||93099||4.2||33649||8167||825|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61161|Fine arts schools|A|All establishments|820|20 largest firms|||2002|Reference year 2002|44||163369||7.3||63718||15882||2290|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61161|Fine arts schools|A|All establishments|850|50 largest firms|||2002|Reference year 2002|86||287316||12.8||114011||28438||4908|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611610|Fine arts schools|A|All establishments|001|All firms|||2002|Reference year 2002|9141||2237560||100||737572||180551||60523|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611610|Fine arts schools|A|All establishments|804|4 largest firms|||2002|Reference year 2002|4||54780||2.4||16619||3794||299|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611610|Fine arts schools|A|All establishments|808|8 largest firms|||2002|Reference year 2002|28||93099||4.2||33649||8167||825|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611610|Fine arts schools|A|All establishments|820|20 largest firms|||2002|Reference year 2002|44||163369||7.3||63718||15882||2290|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611610|Fine arts schools|A|All establishments|850|50 largest firms|||2002|Reference year 2002|86||287316||12.8||114011||28438||4908|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6116101|Dance schools (including children's & professionals')|A|All establishments|001|All firms|||2002|Reference year 2002|6504||1318672||100||390426||95737||37716|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6116101|Dance schools (including children's & professionals')|A|All establishments|804|4 largest firms|||2002|Reference year 2002|7||38476||2.9||13923||3276||318|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6116101|Dance schools (including children's & professionals')|A|All establishments|808|8 largest firms|||2002|Reference year 2002|11||57689||4.4||20984||4749||637|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6116101|Dance schools (including children's & professionals')|A|All establishments|820|20 largest firms|||2002|Reference year 2002|26||94241||7.1||32767||7293||1259|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6116101|Dance schools (including children's & professionals')|A|All establishments|850|50 largest firms|||2002|Reference year 2002|73||153665||11.7||54148||12473||2547|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6116102|Art, drama, & music schools|A|All establishments|001|All firms|||2002|Reference year 2002|2637||918888||100||347146||84814||22807|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6116102|Art, drama, & music schools|A|All establishments|804|4 largest firms|||2002|Reference year 2002|6||47433||5.2||14488||3158||472|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6116102|Art, drama, & music schools|A|All establishments|808|8 largest firms|||2002|Reference year 2002|28||81148||8.8||29600||7632||1081|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6116102|Art, drama, & music schools|A|All establishments|820|20 largest firms|||2002|Reference year 2002|51||143254||15.6||56911||14747||2634|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|6116102|Art, drama, & music schools|A|All establishments|850|50 largest firms|||2002|Reference year 2002|86||252793||27.5||101525||25784||4743|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61162|Sports & recreation instruction|A|All establishments|001|All firms|||2002|Reference year 2002|9095||2489219||100||772452||173015||55475|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61162|Sports & recreation instruction|A|All establishments|804|4 largest firms|||2002|Reference year 2002|6||135356||5.4||50498||11789||1032|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61162|Sports & recreation instruction|A|All establishments|808|8 largest firms|||2002|Reference year 2002|47||187591||7.5||63783||14911||1632|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61162|Sports & recreation instruction|A|All establishments|820|20 largest firms|||2002|Reference year 2002|96||263356||10.6||84862||18922||2314|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61162|Sports & recreation instruction|A|All establishments|850|50 largest firms|||2002|Reference year 2002|134||381827||15.3||117565||25316||3751|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611620|Sports & recreation instruction|A|All establishments|001|All firms|||2002|Reference year 2002|9095||2489219||100||772452||173015||55475|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611620|Sports & recreation instruction|A|All establishments|804|4 largest firms|||2002|Reference year 2002|6||135356||5.4||50498||11789||1032|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611620|Sports & recreation instruction|A|All establishments|808|8 largest firms|||2002|Reference year 2002|47||187591||7.5||63783||14911||1632|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611620|Sports & recreation instruction|A|All establishments|820|20 largest firms|||2002|Reference year 2002|96||263356||10.6||84862||18922||2314|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611620|Sports & recreation instruction|A|All establishments|850|50 largest firms|||2002|Reference year 2002|134||381827||15.3||117565||25316||3751|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61163|Language schools|A|All establishments|001|All firms|||2002|Reference year 2002|1075||649992||100||247417||60210||14534|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61163|Language schools|A|All establishments|804|4 largest firms|||2002|Reference year 2002|93||226304||34.8||77343||18812||2945|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61163|Language schools|A|All establishments|808|8 largest firms|||2002|Reference year 2002|102||274743||42.3||91870||22348||3552|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61163|Language schools|A|All establishments|820|20 largest firms|||2002|Reference year 2002|140||355027||54.6||125572||31358||4808|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61163|Language schools|A|All establishments|850|50 largest firms|||2002|Reference year 2002|193||429108||66||155620||38097||6227|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611630|Language schools|A|All establishments|001|All firms|||2002|Reference year 2002|1075||649992||100||247417||60210||14534|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611630|Language schools|A|All establishments|804|4 largest firms|||2002|Reference year 2002|93||226304||34.8||77343||18812||2945|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611630|Language schools|A|All establishments|808|8 largest firms|||2002|Reference year 2002|102||274743||42.3||91870||22348||3552|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611630|Language schools|A|All establishments|820|20 largest firms|||2002|Reference year 2002|140||355027||54.6||125572||31358||4808|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611630|Language schools|A|All establishments|850|50 largest firms|||2002|Reference year 2002|193||429108||66||155620||38097||6227|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61169|All other schools & instruction|A|All establishments|001|All firms|||2002|Reference year 2002|9990||4406599||100||1640704||389936||92550|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61169|All other schools & instruction|A|All establishments|804|4 largest firms|||2002|Reference year 2002|799||612767||13.9||264781||64286||12153|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61169|All other schools & instruction|A|All establishments|808|8 largest firms|||2002|Reference year 2002|804||736065||16.7||286889||69428||12546|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61169|All other schools & instruction|A|All establishments|820|20 largest firms|||2002|Reference year 2002|893||949460||21.5||374959||89454||15387|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|61169|All other schools & instruction|A|All establishments|850|50 largest firms|||2002|Reference year 2002|1145||1276453||29||469292||112056||18832|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611691|Exam preparation & tutoring|A|All establishments|001|All firms|||2002|Reference year 2002|5035||1909336||100||772544||183676||53669|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611691|Exam preparation & tutoring|A|All establishments|804|4 largest firms|||2002|Reference year 2002|799||590662||30.9||243855||58032||11965|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611691|Exam preparation & tutoring|A|All establishments|808|8 largest firms|||2002|Reference year 2002|841||648404||34||265131||62874||12810|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611691|Exam preparation & tutoring|A|All establishments|820|20 largest firms|||2002|Reference year 2002|1066||744730||39||299825||72694||14531|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611691|Exam preparation & tutoring|A|All establishments|850|50 largest firms|||2002|Reference year 2002|1133||858304||45||351864||84009||17388|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611692|Automobile driving schools|A|All establishments|001|All firms|||2002|Reference year 2002|2039||541590||100||199486||45652||13384|
01|United States|00|01000US|United States|EC|2002 Economic Census|61|Educational services|611692|Automobile driving schools|A|All establishments|804|4 largest firms|||2002|Reference year 2002|4||58589||10.8||18674||5013||764|
