GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|OPTAX|OPTAX_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VAL_PCT|VAL_PCT_F|PAYANN|PAYANN_F|PAYQTR1|PAYQTR1_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712|Museums, historical sites, and similar institutions|A|All establishments|804|4 largest firms|||2007|Reference year 2007|6||1116041||8.4||237742||63379||7335|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712|Museums, historical sites, and similar institutions|A|All establishments|808|8 largest firms|||2007|Reference year 2007|10||1754733||13.2||435809||109413||11467|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712|Museums, historical sites, and similar institutions|A|All establishments|820|20 largest firms|||2007|Reference year 2007|32||2953504||22.2||668568||166089||17428|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712|Museums, historical sites, and similar institutions|A|All establishments|850|50 largest firms|||2007|Reference year 2007|180||4669869||35.2||1081991||260818||31509|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7121|Museums, historical sites, and similar institutions|A|All establishments|001|All firms|||2007|Reference year 2007|7125||13285398||100||3661655||863057||130071|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7121|Museums, historical sites, and similar institutions|A|All establishments|804|4 largest firms|||2007|Reference year 2007|6||1116041||8.4||237742||63379||7335|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7121|Museums, historical sites, and similar institutions|A|All establishments|808|8 largest firms|||2007|Reference year 2007|10||1754733||13.2||435809||109413||11467|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7121|Museums, historical sites, and similar institutions|A|All establishments|820|20 largest firms|||2007|Reference year 2007|32||2953504||22.2||668568||166089||17428|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7121|Museums, historical sites, and similar institutions|A|All establishments|850|50 largest firms|||2007|Reference year 2007|180||4669869||35.2||1081991||260818||31509|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71211|Museums|A|All establishments|001|All firms|||2007|Reference year 2007|4664||9172084||100||2433910||580579||83899|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71211|Museums|A|All establishments|804|4 largest firms|||2007|Reference year 2007|4||1082971||11.8||201270||53394||5198|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71211|Museums|A|All establishments|808|8 largest firms|||2007|Reference year 2007|8||1671680||18.2||385074||96373||9184|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71211|Museums|A|All establishments|820|20 largest firms|||2007|Reference year 2007|29||2701620||29.5||594369||145116||15414|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71211|Museums|A|All establishments|850|50 largest firms|||2007|Reference year 2007|75||3910963||42.6||902267||216807||25326|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712110|Museums|A|All establishments|001|All firms|||2007|Reference year 2007|4664||9172084||100||2433910||580579||83899|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712110|Museums|A|All establishments|804|4 largest firms|||2007|Reference year 2007|4||1082971||11.8||201270||53394||5198|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712110|Museums|A|All establishments|808|8 largest firms|||2007|Reference year 2007|8||1671680||18.2||385074||96373||9184|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712110|Museums|A|All establishments|820|20 largest firms|||2007|Reference year 2007|29||2701620||29.5||594369||145116||15414|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712110|Museums|A|All establishments|850|50 largest firms|||2007|Reference year 2007|75||3910963||42.6||902267||216807||25326|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71212|Historical sites|A|All establishments|001|All firms|||2007|Reference year 2007|1191||728191||100||227089||51100||10286|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71212|Historical sites|A|All establishments|804|4 largest firms|||2007|Reference year 2007|5||136337||18.7||27887||6509||1078|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71212|Historical sites|A|All establishments|808|8 largest firms|||2007|Reference year 2007|51||186685||25.6||45380||10610||1641|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71212|Historical sites|A|All establishments|820|20 largest firms|||2007|Reference year 2007|86||274645||37.7||76216||17088||3011|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71212|Historical sites|A|All establishments|850|50 largest firms|||2007|Reference year 2007|139||405720||55.7||120133||26932||4759|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712120|Historical sites|A|All establishments|001|All firms|||2007|Reference year 2007|1191||728191||100||227089||51100||10286|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712120|Historical sites|A|All establishments|804|4 largest firms|||2007|Reference year 2007|5||136337||18.7||27887||6509||1078|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712120|Historical sites|A|All establishments|808|8 largest firms|||2007|Reference year 2007|51||186685||25.6||45380||10610||1641|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712120|Historical sites|A|All establishments|820|20 largest firms|||2007|Reference year 2007|86||274645||37.7||76216||17088||3011|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712120|Historical sites|A|All establishments|850|50 largest firms|||2007|Reference year 2007|139||405720||55.7||120133||26932||4759|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71213|Zoos and botanical gardens|A|All establishments|001|All firms|||2007|Reference year 2007|569||2790807||100||832221||193583||29510|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71213|Zoos and botanical gardens|A|All establishments|804|4 largest firms|||2007|Reference year 2007|10||532127||19.1||138270||33842||4570|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71213|Zoos and botanical gardens|A|All establishments|808|8 largest firms|||2007|Reference year 2007|14||857204||30.7||206758||50212||6401|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71213|Zoos and botanical gardens|A|All establishments|820|20 largest firms|||2007|Reference year 2007|30||1376581||49.3||358347||84065||10973|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71213|Zoos and botanical gardens|A|All establishments|850|50 largest firms|||2007|Reference year 2007|61||1965237||70.4||555052||130699||18623|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712130|Zoos and botanical gardens|A|All establishments|001|All firms|||2007|Reference year 2007|569||2790807||100||832221||193583||29510|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712130|Zoos and botanical gardens|A|All establishments|804|4 largest firms|||2007|Reference year 2007|10||532127||19.1||138270||33842||4570|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712130|Zoos and botanical gardens|A|All establishments|808|8 largest firms|||2007|Reference year 2007|14||857204||30.7||206758||50212||6401|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712130|Zoos and botanical gardens|A|All establishments|820|20 largest firms|||2007|Reference year 2007|30||1376581||49.3||358347||84065||10973|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712130|Zoos and botanical gardens|A|All establishments|850|50 largest firms|||2007|Reference year 2007|61||1965237||70.4||555052||130699||18623|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71219|Nature parks and other similar institutions|A|All establishments|001|All firms|||2007|Reference year 2007|701||594316||100||168435||37795||6376|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71219|Nature parks and other similar institutions|A|All establishments|804|4 largest firms|||2007|Reference year 2007|135||175470||29.5||40003||9917||1013|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71219|Nature parks and other similar institutions|A|All establishments|808|8 largest firms|||2007|Reference year 2007|140||213933||36||46925||11660||1231|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71219|Nature parks and other similar institutions|A|All establishments|820|20 largest firms|||2007|Reference year 2007|156||295980||49.8||69471||16160||2166|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71219|Nature parks and other similar institutions|A|All establishments|850|50 largest firms|||2007|Reference year 2007|198||391643||65.9||101239||22940||3314|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712190|Nature parks and other similar institutions|A|All establishments|001|All firms|||2007|Reference year 2007|701||594316||100||168435||37795||6376|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712190|Nature parks and other similar institutions|A|All establishments|804|4 largest firms|||2007|Reference year 2007|135||175470||29.5||40003||9917||1013|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712190|Nature parks and other similar institutions|A|All establishments|808|8 largest firms|||2007|Reference year 2007|140||213933||36||46925||11660||1231|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712190|Nature parks and other similar institutions|A|All establishments|820|20 largest firms|||2007|Reference year 2007|156||295980||49.8||69471||16160||2166|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|712190|Nature parks and other similar institutions|A|All establishments|850|50 largest firms|||2007|Reference year 2007|198||391643||65.9||101239||22940||3314|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713|Amusement, gambling, and recreation industries|A|All establishments|001|All firms|||2007|Reference year 2007|73627||98358994||100||26858709||6240042||1493776|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713|Amusement, gambling, and recreation industries|A|All establishments|804|4 largest firms|||2007|Reference year 2007|442||8708974||8.9||1618102||395922||78570|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713|Amusement, gambling, and recreation industries|A|All establishments|808|8 largest firms|||2007|Reference year 2007|820||12202602||12.4||2311262||563508||108590|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713|Amusement, gambling, and recreation industries|A|All establishments|820|20 largest firms|||2007|Reference year 2007|1388||19616405||19.9||3766765||933490||183620|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713|Amusement, gambling, and recreation industries|A|All establishments|850|50 largest firms|||2007|Reference year 2007|2101||28942604||29.4||5548149||1359442||257499|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7131|Amusement parks and arcades|A|All establishments|001|All firms|||2007|Reference year 2007|3145||13544300||100||2802120||606433||133993|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7131|Amusement parks and arcades|A|All establishments|804|4 largest firms|||2007|Reference year 2007|33||8433857||62.3||1510656||369859||69379|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7131|Amusement parks and arcades|A|All establishments|808|8 largest firms|||2007|Reference year 2007|94||10409274||76.9||1949454||454853||87179|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7131|Amusement parks and arcades|A|All establishments|820|20 largest firms|||2007|Reference year 2007|282||11157992||82.4||2154729||481025||93724|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7131|Amusement parks and arcades|A|All establishments|850|50 largest firms|||2007|Reference year 2007|482||11692325||86.3||2292458||504254||100495|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71311|Amusement and theme parks|A|All establishments|001|All firms|||2007|Reference year 2007|468||11890395||100||2391463||510884||100362|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71311|Amusement and theme parks|A|All establishments|804|4 largest firms|||2007|Reference year 2007|32||8405385||70.7||1507964||369197||69262|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71311|Amusement and theme parks|A|All establishments|808|8 largest firms|||2007|Reference year 2007|63||10357810||87.1||1950087||453887||86855|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71311|Amusement and theme parks|A|All establishments|820|20 largest firms|||2007|Reference year 2007|85||10937879||92||2115611||470512||89835|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71311|Amusement and theme parks|A|All establishments|850|50 largest firms|||2007|Reference year 2007|122||11350219||95.5||2227554||485973||94564|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713110|Amusement and theme parks|A|All establishments|001|All firms|||2007|Reference year 2007|468||11890395||100||2391463||510884||100362|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713110|Amusement and theme parks|A|All establishments|804|4 largest firms|||2007|Reference year 2007|32||8405385||70.7||1507964||369197||69262|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713110|Amusement and theme parks|A|All establishments|808|8 largest firms|||2007|Reference year 2007|63||10357810||87.1||1950087||453887||86855|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713110|Amusement and theme parks|A|All establishments|820|20 largest firms|||2007|Reference year 2007|85||10937879||92||2115611||470512||89835|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713110|Amusement and theme parks|A|All establishments|850|50 largest firms|||2007|Reference year 2007|122||11350219||95.5||2227554||485973||94564|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7131101|Waterparks|A|All establishments|001|All firms|||2007|Reference year 2007|157||615029||100||139422||19263||4722|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7131101|Waterparks|A|All establishments|804|4 largest firms|||2007|Reference year 2007|16||263503||42.8||51208||7436||1790|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7131101|Waterparks|A|All establishments|808|8 largest firms|||2007|Reference year 2007|21||342191||55.6||66641||8342||2113|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7131101|Waterparks|A|All establishments|820|20 largest firms|||2007|Reference year 2007|33||450940||73.3||91907||11891||3183|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7131101|Waterparks|A|All establishments|850|50 largest firms|||2007|Reference year 2007|65||562329||91.4||124537||16473||4180|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7131102|Amusement parks (except waterparks)|A|All establishments|001|All firms|||2007|Reference year 2007|311||11275366||100||2252041||491621||95640|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7131102|Amusement parks (except waterparks)|A|All establishments|804|4 largest firms|||2007|Reference year 2007|29||8263243||73.3||1491051||366919||68345|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7131102|Amusement parks (except waterparks)|A|All establishments|808|8 largest firms|||2007|Reference year 2007|54||10155181||90.1||1914328||448552||85378|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7131102|Amusement parks (except waterparks)|A|All establishments|820|20 largest firms|||2007|Reference year 2007|67||10664526||94.6||2068317||464101||88327|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7131102|Amusement parks (except waterparks)|A|All establishments|850|50 largest firms|||2007|Reference year 2007|104||10994598||97.5||2163200||477688||92114|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71312|Amusement arcades|A|All establishments|001|All firms|||2007|Reference year 2007|2677||1653905||100||410657||95549||33631|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71312|Amusement arcades|A|All establishments|804|4 largest firms|||2007|Reference year 2007|199||273237||16.5||49883||12107||4162|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71312|Amusement arcades|A|All establishments|808|8 largest firms|||2007|Reference year 2007|330||365087||22.1||72207||17213||5429|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71312|Amusement arcades|A|All establishments|820|20 largest firms|||2007|Reference year 2007|374||494651||29.9||103844||24433||7795|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71312|Amusement arcades|A|All establishments|850|50 largest firms|||2007|Reference year 2007|412||647931||39.2||141244||33571||10471|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713120|Amusement arcades|A|All establishments|001|All firms|||2007|Reference year 2007|2677||1653905||100||410657||95549||33631|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713120|Amusement arcades|A|All establishments|804|4 largest firms|||2007|Reference year 2007|199||273237||16.5||49883||12107||4162|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713120|Amusement arcades|A|All establishments|808|8 largest firms|||2007|Reference year 2007|330||365087||22.1||72207||17213||5429|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713120|Amusement arcades|A|All establishments|820|20 largest firms|||2007|Reference year 2007|374||494651||29.9||103844||24433||7795|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713120|Amusement arcades|A|All establishments|850|50 largest firms|||2007|Reference year 2007|412||647931||39.2||141244||33571||10471|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7132|Gambling industries|A|All establishments|001|All firms|||2007|Reference year 2007|2327||25134654||100||4566176||1123268||169640|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7132|Gambling industries|A|All establishments|804|4 largest firms|||2007|Reference year 2007|42||2813290||11.2||394639||98849||11048|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7132|Gambling industries|A|All establishments|808|8 largest firms|||2007|Reference year 2007|49||4890794||19.5||741466||187380||21285|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7132|Gambling industries|A|All establishments|820|20 largest firms|||2007|Reference year 2007|92||9160101||36.4||1451831||361286||45435|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7132|Gambling industries|A|All establishments|850|50 largest firms|||2007|Reference year 2007|191||14799174||58.9||2355466||585459||78175|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71321|Casinos (except casino hotels)|A|All establishments|001|All firms|||2007|Reference year 2007|300||16556884||100||3153996||775504||111240|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71321|Casinos (except casino hotels)|A|All establishments|804|4 largest firms|||2007|Reference year 2007|9||2640162||15.9||382090||96328||11139|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71321|Casinos (except casino hotels)|A|All establishments|808|8 largest firms|||2007|Reference year 2007|16||4472316||27||678545||169963||19233|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71321|Casinos (except casino hotels)|A|All establishments|820|20 largest firms|||2007|Reference year 2007|35||8293490||50.1||1374561||338447||42192|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71321|Casinos (except casino hotels)|A|All establishments|850|50 largest firms|||2007|Reference year 2007|91||12523436||75.6||2154725||531678||71635|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713210|Casinos (except casino hotels)|A|All establishments|001|All firms|||2007|Reference year 2007|300||16556884||100||3153996||775504||111240|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713210|Casinos (except casino hotels)|A|All establishments|804|4 largest firms|||2007|Reference year 2007|9||2640162||15.9||382090||96328||11139|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713210|Casinos (except casino hotels)|A|All establishments|808|8 largest firms|||2007|Reference year 2007|16||4472316||27||678545||169963||19233|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713210|Casinos (except casino hotels)|A|All establishments|820|20 largest firms|||2007|Reference year 2007|35||8293490||50.1||1374561||338447||42192|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713210|Casinos (except casino hotels)|A|All establishments|850|50 largest firms|||2007|Reference year 2007|91||12523436||75.6||2154725||531678||71635|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71329|Other gambling industries|A|All establishments|001|All firms|||2007|Reference year 2007|2027||8577770||100||1412180||347764||58400|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71329|Other gambling industries|A|All establishments|804|4 largest firms|||2007|Reference year 2007|49||1579816||18.4||217468||55861||7591|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71329|Other gambling industries|A|All establishments|808|8 largest firms|||2007|Reference year 2007|59||2445844||28.5||340358||87145||11139|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71329|Other gambling industries|A|All establishments|820|20 largest firms|||2007|Reference year 2007|127||3916551||45.7||556112||138649||20646|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|71329|Other gambling industries|A|All establishments|850|50 largest firms|||2007|Reference year 2007|335||5653994||65.9||869860||218636||31637|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713290|Other gambling industries|A|All establishments|001|All firms|||2007|Reference year 2007|2027||8577770||100||1412180||347764||58400|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713290|Other gambling industries|A|All establishments|804|4 largest firms|||2007|Reference year 2007|49||1579816||18.4||217468||55861||7591|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713290|Other gambling industries|A|All establishments|808|8 largest firms|||2007|Reference year 2007|59||2445844||28.5||340358||87145||11139|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713290|Other gambling industries|A|All establishments|820|20 largest firms|||2007|Reference year 2007|127||3916551||45.7||556112||138649||20646|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|713290|Other gambling industries|A|All establishments|850|50 largest firms|||2007|Reference year 2007|335||5653994||65.9||869860||218636||31637|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7132901|Slot machine operators|A|All establishments|001|All firms|||2007|Reference year 2007|552||1785501||100||223695||53428||10735|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7132901|Slot machine operators|A|All establishments|804|4 largest firms|||2007|Reference year 2007|85||552973||31||58848||13767||2983|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7132901|Slot machine operators|A|All establishments|808|8 largest firms|||2007|Reference year 2007|89||761608||42.7||72358||17006||3504|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7132901|Slot machine operators|A|All establishments|820|20 largest firms|||2007|Reference year 2007|109||1091394||61.1||112997||26834||5122|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7132901|Slot machine operators|A|All establishments|850|50 largest firms|||2007|Reference year 2007|176||1365382||76.5||150943||35328||6630|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7132902|Lottery, bingo, bookie, and other betting operation|A|All establishments|001|All firms|||2007|Reference year 2007|1475||6792269||100||1188485||294336||47665|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7132902|Lottery, bingo, bookie, and other betting operation|A|All establishments|804|4 largest firms|||2007|Reference year 2007|46||1570076||23.1||202407||51570||6526|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7132902|Lottery, bingo, bookie, and other betting operation|A|All establishments|808|8 largest firms|||2007|Reference year 2007|56||2310940||34||317898||81573||9977|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7132902|Lottery, bingo, bookie, and other betting operation|A|All establishments|820|20 largest firms|||2007|Reference year 2007|123||3699727||54.5||552650||140989||19229|
01|United States|00|01000US|United States|EC|Economic Census|71|Arts, entertainment, and recreation|7132902|Lottery, bingo, bookie, and other betting operation|A|All establishments|850|50 largest firms|||2007|Reference year 2007|242||5026305||74||852062||213323||29521|
