GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2002|NAICS2002_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VALPCT|VALPCT_F|PAYANT|PAYANT_F|PAYQ1T|PAYQ1T_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511110|Newspaper publishers|808|8 largest firms|||2002|Reference year 2002|436||20364605||44.1||5444060||1382206||126742|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511110|Newspaper publishers|820|20 largest firms|||2002|Reference year 2002|727||28596731||61.9||7841058||1971932||190585|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511110|Newspaper publishers|850|50 largest firms|||2002|Reference year 2002|1396||35804592||77.5||10045704||2511457||256877|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51112|Periodical publishers|001|All firms|||2002|Reference year 2002|7298||40180864||100||8377685||2195464||152227|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51112|Periodical publishers|804|4 largest firms|||2002|Reference year 2002|127||10300360||25.6||1184956||330956||12091|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51112|Periodical publishers|808|8 largest firms|||2002|Reference year 2002|742||15183792||37.8||2019393||543870||30498|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51112|Periodical publishers|820|20 largest firms|||2002|Reference year 2002|866||21641794||53.9||3382762||945617||46669|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51112|Periodical publishers|850|50 largest firms|||2002|Reference year 2002|1047||26510525||66||4543451||1242098||65376|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511120|Periodical publishers|001|All firms|||2002|Reference year 2002|7298||40180864||100||8377685||2195464||152227|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511120|Periodical publishers|804|4 largest firms|||2002|Reference year 2002|127||10300360||25.6||1184956||330956||12091|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511120|Periodical publishers|808|8 largest firms|||2002|Reference year 2002|742||15183792||37.8||2019393||543870||30498|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511120|Periodical publishers|820|20 largest firms|||2002|Reference year 2002|866||21641794||53.9||3382762||945617||46669|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511120|Periodical publishers|850|50 largest firms|||2002|Reference year 2002|1047||26510525||66||4543451||1242098||65376|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51113|Book publishers|001|All firms|||2002|Reference year 2002|3526||27928786||100||4966519||1343509||97080|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51113|Book publishers|804|4 largest firms|||2002|Reference year 2002|121||11361038||40.7||1635685||492129||28599|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51113|Book publishers|808|8 largest firms|||2002|Reference year 2002|134||15411098||55.2||2134918||638450||35766|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51113|Book publishers|820|20 largest firms|||2002|Reference year 2002|191||20305513||72.7||3077325||873058||51364|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51113|Book publishers|850|50 largest firms|||2002|Reference year 2002|245||22608902||81||3547457||992822||60374|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511130|Book publishers|001|All firms|||2002|Reference year 2002|3526||27928786||100||4966519||1343509||97080|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511130|Book publishers|804|4 largest firms|||2002|Reference year 2002|121||11361038||40.7||1635685||492129||28599|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511130|Book publishers|808|8 largest firms|||2002|Reference year 2002|134||15411098||55.2||2134918||638450||35766|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511130|Book publishers|820|20 largest firms|||2002|Reference year 2002|191||20305513||72.7||3077325||873058||51364|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511130|Book publishers|850|50 largest firms|||2002|Reference year 2002|245||22608902||81||3547457||992822||60374|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51114|Directory & mailing list publishers|001|All firms|||2002|Reference year 2002|1915||16920189||100||2583666||635878||55820|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51114|Directory & mailing list publishers|804|4 largest firms|||2002|Reference year 2002|339||10201006||60.3||793426||202358||17707|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51114|Directory & mailing list publishers|808|8 largest firms|||2002|Reference year 2002|585||12110891||71.6||1194287||298294||26674|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51114|Directory & mailing list publishers|820|20 largest firms|||2002|Reference year 2002|650||14067721||83.1||1667550||415527||35298|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51114|Directory & mailing list publishers|850|50 largest firms|||2002|Reference year 2002|777||15227616||90||2035250||503194||43281|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511140|Directory & mailing list publishers|001|All firms|||2002|Reference year 2002|1915||16920189||100||2583666||635878||55820|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511140|Directory & mailing list publishers|804|4 largest firms|||2002|Reference year 2002|339||10201006||60.3||793426||202358||17707|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511140|Directory & mailing list publishers|808|8 largest firms|||2002|Reference year 2002|585||12110891||71.6||1194287||298294||26674|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511140|Directory & mailing list publishers|820|20 largest firms|||2002|Reference year 2002|650||14067721||83.1||1667550||415527||35298|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511140|Directory & mailing list publishers|850|50 largest firms|||2002|Reference year 2002|777||15227616||90||2035250||503194||43281|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51119|Other publishers|001|All firms|||2002|Reference year 2002|992||7501619||100||1083372||282066||26580|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51119|Other publishers|804|4 largest firms|||2002|Reference year 2002|130||5355103||71.4||593136||168133||14080|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51119|Other publishers|808|8 largest firms|||2002|Reference year 2002|138||5828452||77.7||675465||183858||16154|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51119|Other publishers|820|20 largest firms|||2002|Reference year 2002|153||6484381||86.4||784294||210559||18928|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51119|Other publishers|850|50 largest firms|||2002|Reference year 2002|192||6893797||91.9||893291||235856||21129|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511191|Greeting card publishers|001|All firms|||2002|Reference year 2002|118||5355731||100||633123||177655||15707|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511191|Greeting card publishers|804|4 largest firms|||2002|Reference year 2002|17||0|D|0|D|0|D|0|D|0|j
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511191|Greeting card publishers|808|8 largest firms|||2002|Reference year 2002|22||0|D|0|D|0|D|0|D|0|j
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511191|Greeting card publishers|820|20 largest firms|||2002|Reference year 2002|38||5307219||99.1||617690||173680||15113|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511191|Greeting card publishers|850|50 largest firms|||2002|Reference year 2002|68||5347129||99.8||630922||177026||15574|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511199|All other publishers|001|All firms|||2002|Reference year 2002|874||2145888||100||450249||104411||10873|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511199|All other publishers|804|4 largest firms|||2002|Reference year 2002|117||0|D|0|D|0|D|0|D|0|g
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511199|All other publishers|808|8 largest firms|||2002|Reference year 2002|127||0|D|0|D|0|D|0|D|0|h
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511199|All other publishers|820|20 largest firms|||2002|Reference year 2002|143||1476031||68.8||241254||53951||5415|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511199|All other publishers|850|50 largest firms|||2002|Reference year 2002|175||1703897||79.4||304117||68557||6769|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|5112|Software publishers|001|All firms|||2002|Reference year 2002|9953||103505848||100||34934949||8808823||356708|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|5112|Software publishers|804|4 largest firms|||2002|Reference year 2002|196||40889885||39.5||9724918||2106331||54521|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|5112|Software publishers|808|8 largest firms|||2002|Reference year 2002|455||47191934||45.6||11858521||2688301||75140|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|5112|Software publishers|820|20 largest firms|||2002|Reference year 2002|887||58254332||56.3||16472547||3979653||120636|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|5112|Software publishers|850|50 largest firms|||2002|Reference year 2002|1380||68993381||66.7||20241698||4993516||162590|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51121|Software publishers|001|All firms|||2002|Reference year 2002|9953||103505848||100||34934949||8808823||356708|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51121|Software publishers|804|4 largest firms|||2002|Reference year 2002|196||40889885||39.5||9724918||2106331||54521|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51121|Software publishers|808|8 largest firms|||2002|Reference year 2002|455||47191934||45.6||11858521||2688301||75140|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51121|Software publishers|820|20 largest firms|||2002|Reference year 2002|887||58254332||56.3||16472547||3979653||120636|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51121|Software publishers|850|50 largest firms|||2002|Reference year 2002|1380||68993381||66.7||20241698||4993516||162590|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511210|Software publishers|001|All firms|||2002|Reference year 2002|9953||103505848||100||34934949||8808823||356708|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511210|Software publishers|804|4 largest firms|||2002|Reference year 2002|196||40889885||39.5||9724918||2106331||54521|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511210|Software publishers|808|8 largest firms|||2002|Reference year 2002|455||47191934||45.6||11858521||2688301||75140|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511210|Software publishers|820|20 largest firms|||2002|Reference year 2002|887||58254332||56.3||16472547||3979653||120636|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|511210|Software publishers|850|50 largest firms|||2002|Reference year 2002|1380||68993381||66.7||20241698||4993516||162590|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512|Motion picture & sound recording industries|001|All firms|||2002|Reference year 2002|22458||78250368||100||12599117||3107622||303148|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512|Motion picture & sound recording industries|804|4 largest firms|||2002|Reference year 2002|151||29012743||37.1||3214426||800888||35946|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512|Motion picture & sound recording industries|808|8 largest firms|||2002|Reference year 2002|352||40686103||52||4324303||1093917||55805|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512|Motion picture & sound recording industries|820|20 largest firms|||2002|Reference year 2002|2030||50778897||64.9||5394657||1355659||122300|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512|Motion picture & sound recording industries|850|50 largest firms|||2002|Reference year 2002|2658||56991983||72.8||6777960||1674700||151512|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|5121|Motion picture & video industries|001|All firms|||2002|Reference year 2002|19074||62926611||100||10352661||2552159||271225|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|5121|Motion picture & video industries|804|4 largest firms|||2002|Reference year 2002|196||23561510||37.4||2562508||651255||38749|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|5121|Motion picture & video industries|808|8 largest firms|||2002|Reference year 2002|279||32247243||51.2||3268154||841045||47322|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|5121|Motion picture & video industries|820|20 largest firms|||2002|Reference year 2002|1932||40483295||64.3||4422377||1135010||115232|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|5121|Motion picture & video industries|850|50 largest firms|||2002|Reference year 2002|2493||45021002||71.5||5326987||1313934||139296|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51211|Motion picture & video production|001|All firms|||2002|Reference year 2002|11163||46761808||100||7389791||1826559||111112|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51211|Motion picture & video production|804|4 largest firms|||2002|Reference year 2002|96||22996558||49.2||2474407||629520||33640|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51211|Motion picture & video production|808|8 largest firms|||2002|Reference year 2002|175||31613384||67.6||3158466||813592||42002|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51211|Motion picture & video production|820|20 largest firms|||2002|Reference year 2002|189||34408864||73.6||3849787||953024||47009|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51211|Motion picture & video production|850|50 largest firms|||2002|Reference year 2002|240||36607779||78.3||4308173||1074139||52419|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512110|Motion picture & video production|001|All firms|||2002|Reference year 2002|11163||46761808||100||7389791||1826559||111112|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512110|Motion picture & video production|804|4 largest firms|||2002|Reference year 2002|96||22996558||49.2||2474407||629520||33640|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512110|Motion picture & video production|808|8 largest firms|||2002|Reference year 2002|175||31613384||67.6||3158466||813592||42002|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512110|Motion picture & video production|820|20 largest firms|||2002|Reference year 2002|189||34408864||73.6||3849787||953024||47009|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512110|Motion picture & video production|850|50 largest firms|||2002|Reference year 2002|240||36607779||78.3||4308173||1074139||52419|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51212|Motion picture & video distribution|001|All firms|||2002|Reference year 2002|484||1161901||100||200426||49666||3760|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51212|Motion picture & video distribution|804|4 largest firms|||2002|Reference year 2002|13||334765||28.8||27370||7529||692|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51212|Motion picture & video distribution|808|8 largest firms|||2002|Reference year 2002|37||484821||41.7||52321||13170||1029|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51212|Motion picture & video distribution|820|20 largest firms|||2002|Reference year 2002|49||704944||60.7||90031||22456||1671|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51212|Motion picture & video distribution|850|50 largest firms|||2002|Reference year 2002|82||894792||77||118911||29769||2182|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512120|Motion picture & video distribution|001|All firms|||2002|Reference year 2002|484||1161901||100||200426||49666||3760|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512120|Motion picture & video distribution|804|4 largest firms|||2002|Reference year 2002|13||334765||28.8||27370||7529||692|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512120|Motion picture & video distribution|808|8 largest firms|||2002|Reference year 2002|37||484821||41.7||52321||13170||1029|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512120|Motion picture & video distribution|820|20 largest firms|||2002|Reference year 2002|49||704944||60.7||90031||22456||1671|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512120|Motion picture & video distribution|850|50 largest firms|||2002|Reference year 2002|82||894792||77||118911||29769||2182|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51213|Motion picture & video exhibition|001|All firms|||2002|Reference year 2002|5264||10837750||100||1272512||289946||129982|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51213|Motion picture & video exhibition|804|4 largest firms|||2002|Reference year 2002|990||4514753||41.7||448710||106099||41500|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51213|Motion picture & video exhibition|808|8 largest firms|||2002|Reference year 2002|1704||6494683||59.9||692375||160111||66001|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51213|Motion picture & video exhibition|820|20 largest firms|||2002|Reference year 2002|2297||8147743||75.2||855493||197148||84349|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51213|Motion picture & video exhibition|850|50 largest firms|||2002|Reference year 2002|2667||9006353||83.1||954428||220739||96099|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512131|Motion picture theaters (except drive-ins)|001|All firms|||2002|Reference year 2002|4979||10729734||100||1251767||286629||128468|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512131|Motion picture theaters (except drive-ins)|804|4 largest firms|||2002|Reference year 2002|990||4514753||42.1||448710||106099||41500|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512131|Motion picture theaters (except drive-ins)|808|8 largest firms|||2002|Reference year 2002|1688||6467031||60.3||685845||158999||65604|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512131|Motion picture theaters (except drive-ins)|820|20 largest firms|||2002|Reference year 2002|2275||8113707||75.6||847558||195723||83798|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512131|Motion picture theaters (except drive-ins)|850|50 largest firms|||2002|Reference year 2002|2641||8970584||83.6||946197||219289||95542|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512132|Drive-in motion picture theaters|001|All firms|||2002|Reference year 2002|285||108016||100||20745||3317||1514|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512132|Drive-in motion picture theaters|804|4 largest firms|||2002|Reference year 2002|24||42840||39.7||9193||1748||673|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512132|Drive-in motion picture theaters|808|8 largest firms|||2002|Reference year 2002|30||51863||48||11280||2200||905|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512132|Drive-in motion picture theaters|820|20 largest firms|||2002|Reference year 2002|52||63147||58.5||13195||2508||1015|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512132|Drive-in motion picture theaters|850|50 largest firms|||2002|Reference year 2002|83||79192||73.3||15943||2863||1208|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51219|Postproduction & other motion picture & video industries|001|All firms|||2002|Reference year 2002|2163||4165152||100||1489932||385988||26371|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51219|Postproduction & other motion picture & video industries|804|4 largest firms|||2002|Reference year 2002|38||1249697||30||358351||103680||5498|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51219|Postproduction & other motion picture & video industries|808|8 largest firms|||2002|Reference year 2002|44||1595382||38.3||465863||131364||7183|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51219|Postproduction & other motion picture & video industries|820|20 largest firms|||2002|Reference year 2002|73||1999228||48||635828||173690||9733|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51219|Postproduction & other motion picture & video industries|850|50 largest firms|||2002|Reference year 2002|134||2502021||60.1||839939||225726||12832|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512191|Teleproduction & other postproduction services|001|All firms|||2002|Reference year 2002|1847||3209083||100||1254471||329202||22368|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512191|Teleproduction & other postproduction services|804|4 largest firms|||2002|Reference year 2002|37||832587||25.9||290789||88028||4741|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512191|Teleproduction & other postproduction services|808|8 largest firms|||2002|Reference year 2002|54||1010667||31.5||361790||108483||5918|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512191|Teleproduction & other postproduction services|820|20 largest firms|||2002|Reference year 2002|78||1327666||41.4||502170||141035||7830|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512191|Teleproduction & other postproduction services|850|50 largest firms|||2002|Reference year 2002|132||1780245||55.5||690269||186585||10505|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512199|Other motion picture & video industries|001|All firms|||2002|Reference year 2002|316||956069||100||235461||56786||4003|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512199|Other motion picture & video industries|804|4 largest firms|||2002|Reference year 2002|6||737654||77.2||161501||40140||2302|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512199|Other motion picture & video industries|808|8 largest firms|||2002|Reference year 2002|15||788799||82.5||177351||43440||2549|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512199|Other motion picture & video industries|820|20 largest firms|||2002|Reference year 2002|29||838963||87.8||195835||48016||2921|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512199|Other motion picture & video industries|850|50 largest firms|||2002|Reference year 2002|61||886380||92.7||210409||51506||3260|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|5122|Sound recording industries|001|All firms|||2002|Reference year 2002|3384||15323757||100||2246456||555463||31923|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|5122|Sound recording industries|804|4 largest firms|||2002|Reference year 2002|87||9332188||60.9||1148096||269105||9503|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|5122|Sound recording industries|808|8 largest firms|||2002|Reference year 2002|136||12008873||78.4||1461447||362546||13376|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|5122|Sound recording industries|820|20 largest firms|||2002|Reference year 2002|234||13028087||85||1613951||402295||15964|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|5122|Sound recording industries|850|50 largest firms|||2002|Reference year 2002|297||13611828||88.8||1728867||430807||18085|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51221|Record production|001|All firms|||2002|Reference year 2002|349||336600||100||68888||18466||1582|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51221|Record production|804|4 largest firms|||2002|Reference year 2002|5||123913||36.8||8223||2566||67|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51221|Record production|808|8 largest firms|||2002|Reference year 2002|9||157847||46.9||12360||3509||176|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51221|Record production|820|20 largest firms|||2002|Reference year 2002|21||203495||60.5||27609||6585||484|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|51221|Record production|850|50 largest firms|||2002|Reference year 2002|51||258603||76.8||45470||12192||891|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512210|Record production|001|All firms|||2002|Reference year 2002|349||336600||100||68888||18466||1582|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512210|Record production|804|4 largest firms|||2002|Reference year 2002|5||123913||36.8||8223||2566||67|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512210|Record production|808|8 largest firms|||2002|Reference year 2002|9||157847||46.9||12360||3509||176|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512210|Record production|820|20 largest firms|||2002|Reference year 2002|21||203495||60.5||27609||6585||484|
01|United States|00|01000US|United States|EC|2002 Economic Census|51|Information|512210|Record production|850|50 largest firms|||2002|Reference year 2002|51||258603||76.8||45470||12192||891|
