GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VAL_PCT|VAL_PCT_F|PAYANN|PAYANN_F|PAYQTR1|PAYQTR1_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52311|Investment banking and securities dealing|820|20 largest firms|||2007|Reference year 2007|413||181003558||89.1||40588834||24599303||90612|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52311|Investment banking and securities dealing|850|50 largest firms|||2007|Reference year 2007|572||191789437||94.4||44851393||26828044||105341|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523110|Investment banking and securities dealing|001|All firms|||2007|Reference year 2007|3587||203139021||100||49383611||28111024||130790|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523110|Investment banking and securities dealing|804|4 largest firms|||2007|Reference year 2007|264||104993517||51.7||24043781||14424513||50140|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523110|Investment banking and securities dealing|808|8 largest firms|||2007|Reference year 2007|282||155594366||76.6||33962365||20913526||70551|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523110|Investment banking and securities dealing|820|20 largest firms|||2007|Reference year 2007|413||181003558||89.1||40588834||24599303||90612|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523110|Investment banking and securities dealing|850|50 largest firms|||2007|Reference year 2007|572||191789437||94.4||44851393||26828044||105341|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52312|Securities brokerage|001|All firms|||2007|Reference year 2007|31561||155797112||100||40106521||13966071||309735|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52312|Securities brokerage|804|4 largest firms|||2007|Reference year 2007|3344||57477714||36.9||13200737||4932783||93844|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52312|Securities brokerage|808|8 largest firms|||2007|Reference year 2007|6214||77905304||50||18647174||7482995||129017|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52312|Securities brokerage|820|20 largest firms|||2007|Reference year 2007|18008||111419905||71.5||27338043||10135179||209428|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52312|Securities brokerage|850|50 largest firms|||2007|Reference year 2007|20191||131184027||84.2||31688430||11633064||235915|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523120|Securities brokerage|001|All firms|||2007|Reference year 2007|31561||155797112||100||40106521||13966071||309735|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523120|Securities brokerage|804|4 largest firms|||2007|Reference year 2007|3344||57477714||36.9||13200737||4932783||93844|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523120|Securities brokerage|808|8 largest firms|||2007|Reference year 2007|6214||77905304||50||18647174||7482995||129017|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523120|Securities brokerage|820|20 largest firms|||2007|Reference year 2007|18008||111419905||71.5||27338043||10135179||209428|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523120|Securities brokerage|850|50 largest firms|||2007|Reference year 2007|20191||131184027||84.2||31688430||11633064||235915|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52313|Commodity contracts dealing|001|All firms|||2007|Reference year 2007|951||6980819||100||1475807||636548||8231|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52313|Commodity contracts dealing|804|4 largest firms|||2007|Reference year 2007|9||3026617||43.4||402797||280723||764|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52313|Commodity contracts dealing|808|8 largest firms|||2007|Reference year 2007|15||4030682||57.7||551125||353606||1271|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52313|Commodity contracts dealing|820|20 largest firms|||2007|Reference year 2007|113||5273345||75.5||852462||437713||3268|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52313|Commodity contracts dealing|850|50 largest firms|||2007|Reference year 2007|152||6270463||89.8||1206052||549705||4986|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523130|Commodity contracts dealing|001|All firms|||2007|Reference year 2007|951||6980819||100||1475807||636548||8231|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523130|Commodity contracts dealing|804|4 largest firms|||2007|Reference year 2007|9||3026617||43.4||402797||280723||764|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523130|Commodity contracts dealing|808|8 largest firms|||2007|Reference year 2007|15||4030682||57.7||551125||353606||1271|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523130|Commodity contracts dealing|820|20 largest firms|||2007|Reference year 2007|113||5273345||75.5||852462||437713||3268|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523130|Commodity contracts dealing|850|50 largest firms|||2007|Reference year 2007|152||6270463||89.8||1206052||549705||4986|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52314|Commodity contracts brokerage|001|All firms|||2007|Reference year 2007|1379||5582648||100||1765337||398568||11553|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52314|Commodity contracts brokerage|804|4 largest firms|||2007|Reference year 2007|43||2619571||46.9||864717||160501||3117|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52314|Commodity contracts brokerage|808|8 largest firms|||2007|Reference year 2007|69||3251087||58.2||1001496||192213||4147|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52314|Commodity contracts brokerage|820|20 largest firms|||2007|Reference year 2007|82||3965975||71||1167544||247994||5089|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52314|Commodity contracts brokerage|850|50 largest firms|||2007|Reference year 2007|149||4546612||81.4||1379888||299533||6595|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523140|Commodity contracts brokerage|001|All firms|||2007|Reference year 2007|1379||5582648||100||1765337||398568||11553|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523140|Commodity contracts brokerage|804|4 largest firms|||2007|Reference year 2007|43||2619571||46.9||864717||160501||3117|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523140|Commodity contracts brokerage|808|8 largest firms|||2007|Reference year 2007|69||3251087||58.2||1001496||192213||4147|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523140|Commodity contracts brokerage|820|20 largest firms|||2007|Reference year 2007|82||3965975||71||1167544||247994||5089|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523140|Commodity contracts brokerage|850|50 largest firms|||2007|Reference year 2007|149||4546612||81.4||1379888||299533||6595|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|5232|Securities and commodity exchanges|001|All firms|||2007|Reference year 2007|29||0|D|100||0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|5232|Securities and commodity exchanges|804|4 largest firms|||2007|Reference year 2007|8||0|D|79.2||0|D|0|D|0|h
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|5232|Securities and commodity exchanges|808|8 largest firms|||2007|Reference year 2007|14||0|D|94.4||0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|5232|Securities and commodity exchanges|820|20 largest firms|||2007|Reference year 2007|29||0|D|100||0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|5232|Securities and commodity exchanges|850|50 largest firms|||2007|Reference year 2007|29||0|D|100||0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52321|Securities and commodity exchanges|001|All firms|||2007|Reference year 2007|29||0|D|100||0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52321|Securities and commodity exchanges|804|4 largest firms|||2007|Reference year 2007|8||0|D|79.2||0|D|0|D|0|h
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52321|Securities and commodity exchanges|808|8 largest firms|||2007|Reference year 2007|14||0|D|94.4||0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52321|Securities and commodity exchanges|820|20 largest firms|||2007|Reference year 2007|29||0|D|100||0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52321|Securities and commodity exchanges|850|50 largest firms|||2007|Reference year 2007|29||0|D|100||0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523210|Securities and commodity exchanges|001|All firms|||2007|Reference year 2007|29||0|D|100||0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523210|Securities and commodity exchanges|804|4 largest firms|||2007|Reference year 2007|8||0|D|79.2||0|D|0|D|0|h
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523210|Securities and commodity exchanges|808|8 largest firms|||2007|Reference year 2007|14||0|D|94.4||0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523210|Securities and commodity exchanges|820|20 largest firms|||2007|Reference year 2007|29||0|D|100||0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523210|Securities and commodity exchanges|850|50 largest firms|||2007|Reference year 2007|29||0|D|100||0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|5239|Other financial investment activities|001|All firms|||2007|Reference year 2007|47968||0|D|100||0|D|0|D|0|m
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|5239|Other financial investment activities|804|4 largest firms|||2007|Reference year 2007|367||0|D|10.5||0|D|0|D|0|k
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|5239|Other financial investment activities|808|8 largest firms|||2007|Reference year 2007|700||0|D|17.8||0|D|0|D|0|l
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|5239|Other financial investment activities|820|20 largest firms|||2007|Reference year 2007|965||0|D|31.4||0|D|0|D|0|l
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|5239|Other financial investment activities|850|50 largest firms|||2007|Reference year 2007|1685||0|D|45.6||0|D|0|D|0|m
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52391|Miscellaneous intermediation|001|All firms|||2007|Reference year 2007|8595||16993874||100||4576301||1349806||33543|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52391|Miscellaneous intermediation|804|4 largest firms|||2007|Reference year 2007|12||2544039||15||520079||201269||664|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52391|Miscellaneous intermediation|808|8 largest firms|||2007|Reference year 2007|20||3287285||19.3||583718||217679||829|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52391|Miscellaneous intermediation|820|20 largest firms|||2007|Reference year 2007|53||4600483||27.1||833502||282171||1955|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52391|Miscellaneous intermediation|850|50 largest firms|||2007|Reference year 2007|100||6319235||37.2||1210508||441877||3635|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523910|Miscellaneous intermediation|001|All firms|||2007|Reference year 2007|8595||16993874||100||4576301||1349806||33543|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523910|Miscellaneous intermediation|804|4 largest firms|||2007|Reference year 2007|12||2544039||15||520079||201269||664|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523910|Miscellaneous intermediation|808|8 largest firms|||2007|Reference year 2007|20||3287285||19.3||583718||217679||829|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523910|Miscellaneous intermediation|820|20 largest firms|||2007|Reference year 2007|53||4600483||27.1||833502||282171||1955|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523910|Miscellaneous intermediation|850|50 largest firms|||2007|Reference year 2007|100||6319235||37.2||1210508||441877||3635|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52392|Portfolio management|001|All firms|||2007|Reference year 2007|19637||177940800||100||55432358||18029526||241272|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52392|Portfolio management|804|4 largest firms|||2007|Reference year 2007|92||21400770||12||4006284||1123656||19691|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52392|Portfolio management|808|8 largest firms|||2007|Reference year 2007|176||36170952||20.3||8746340||2001911||32377|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52392|Portfolio management|820|20 largest firms|||2007|Reference year 2007|412||62109779||34.9||16227864||4989135||67625|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52392|Portfolio management|850|50 largest firms|||2007|Reference year 2007|783||91856989||51.6||25155451||8566357||90009|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523920|Portfolio management|001|All firms|||2007|Reference year 2007|19637||177940800||100||55432358||18029526||241272|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523920|Portfolio management|804|4 largest firms|||2007|Reference year 2007|92||21400770||12||4006284||1123656||19691|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523920|Portfolio management|808|8 largest firms|||2007|Reference year 2007|176||36170952||20.3||8746340||2001911||32377|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523920|Portfolio management|820|20 largest firms|||2007|Reference year 2007|412||62109779||34.9||16227864||4989135||67625|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523920|Portfolio management|850|50 largest firms|||2007|Reference year 2007|783||91856989||51.6||25155451||8566357||90009|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52393|Investment advice|001|All firms|||2007|Reference year 2007|16708||22916592||100||8054757||2383973||86276|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52393|Investment advice|804|4 largest firms|||2007|Reference year 2007|240||6126594||26.7||1093406||499559||12174|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52393|Investment advice|808|8 largest firms|||2007|Reference year 2007|364||7675171||33.5||1864456||661313||15540|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52393|Investment advice|820|20 largest firms|||2007|Reference year 2007|416||10102565||44.1||2993777||1023668||22083|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52393|Investment advice|850|50 largest firms|||2007|Reference year 2007|550||12037418||52.5||3764257||1272938||28419|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523930|Investment advice|001|All firms|||2007|Reference year 2007|16708||22916592||100||8054757||2383973||86276|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523930|Investment advice|804|4 largest firms|||2007|Reference year 2007|240||6126594||26.7||1093406||499559||12174|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523930|Investment advice|808|8 largest firms|||2007|Reference year 2007|364||7675171||33.5||1864456||661313||15540|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523930|Investment advice|820|20 largest firms|||2007|Reference year 2007|416||10102565||44.1||2993777||1023668||22083|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523930|Investment advice|850|50 largest firms|||2007|Reference year 2007|550||12037418||52.5||3764257||1272938||28419|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52399|All other financial investment activities|001|All firms|||2007|Reference year 2007|3028||0|D|100||0|D|0|D|0|l
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52399|All other financial investment activities|804|4 largest firms|||2007|Reference year 2007|44||0|D|31.9||0|D|0|D|0|j
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52399|All other financial investment activities|808|8 largest firms|||2007|Reference year 2007|303||0|D|48||0|D|0|D|0|j
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52399|All other financial investment activities|820|20 largest firms|||2007|Reference year 2007|376||0|D|69.5||0|D|0|D|0|k
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52399|All other financial investment activities|850|50 largest firms|||2007|Reference year 2007|542||0|D|81.6||0|D|0|D|0|k
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523991|Trust, fiduciary, and custody activities|001|All firms|||2007|Reference year 2007|2512||10077091||100||3129643||923703||44295|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523991|Trust, fiduciary, and custody activities|804|4 largest firms|||2007|Reference year 2007|19||3548050||35.2||1038344||243742||15043|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523991|Trust, fiduciary, and custody activities|808|8 largest firms|||2007|Reference year 2007|296||5435088||53.9||1656700||456183||22877|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523991|Trust, fiduciary, and custody activities|820|20 largest firms|||2007|Reference year 2007|392||7284745||72.3||2099899||636288||28230|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523991|Trust, fiduciary, and custody activities|850|50 largest firms|||2007|Reference year 2007|507||8266051||82||2441934||740902||32101|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523999|Miscellaneous financial investment activities|001|All firms|||2007|Reference year 2007|516||0|D|100||0|D|0|D|0|j
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523999|Miscellaneous financial investment activities|804|4 largest firms|||2007|Reference year 2007|26||0|D|64.1||0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523999|Miscellaneous financial investment activities|808|8 largest firms|||2007|Reference year 2007|41||0|D|80.2||0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523999|Miscellaneous financial investment activities|820|20 largest firms|||2007|Reference year 2007|54||0|D|89.7||0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|523999|Miscellaneous financial investment activities|850|50 largest firms|||2007|Reference year 2007|89||0|D|94.1||0|D|0|D|0|i
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|524|Insurance carriers and related activities|001|All firms|||2007|Reference year 2007|184752||1669484844||100||153867882||44670518||2423483|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|524|Insurance carriers and related activities|804|4 largest firms|||2007|Reference year 2007|2025||242955714||14.6||15656526||4503341||213173|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|524|Insurance carriers and related activities|808|8 largest firms|||2007|Reference year 2007|8360||389478689||23.3||24504438||7264590||323040|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|524|Insurance carriers and related activities|820|20 largest firms|||2007|Reference year 2007|11321||678143683||40.6||42513498||13312444||568260|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|524|Insurance carriers and related activities|850|50 largest firms|||2007|Reference year 2007|16609||1025242344||61.4||66670206||20987270||907952|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|5241|Insurance carriers|001|All firms|||2007|Reference year 2007|34108||1522579527||100||103857571||32049454||1497402|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|5241|Insurance carriers|804|4 largest firms|||2007|Reference year 2007|1903||240563308||15.8||15130114||4346647||204497|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|5241|Insurance carriers|808|8 largest firms|||2007|Reference year 2007|7868||386016036||25.4||23478267||6986981||306533|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|5241|Insurance carriers|820|20 largest firms|||2007|Reference year 2007|10967||670011771||44||42651872||13456130||564119|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|5241|Insurance carriers|850|50 largest firms|||2007|Reference year 2007|14695||1011876821||66.5||62887938||19986630||843545|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52411|Direct life, health, and medical insurance carriers|001|All firms|||2007|Reference year 2007|12625||1035137997||100||57563828||17873288||821148|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52411|Direct life, health, and medical insurance carriers|804|4 largest firms|||2007|Reference year 2007|2214||219179366||21.2||13145172||4045577||155995|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52411|Direct life, health, and medical insurance carriers|808|8 largest firms|||2007|Reference year 2007|3037||329579317||31.8||19499015||6144917||239752|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52411|Direct life, health, and medical insurance carriers|820|20 largest firms|||2007|Reference year 2007|4403||556332239||53.7||27980350||9107994||346255|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52411|Direct life, health, and medical insurance carriers|850|50 largest firms|||2007|Reference year 2007|7644||794972201||76.8||42593503||13652562||558659|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|524113|Direct life insurance carriers|001|All firms|||2007|Reference year 2007|8102||537568248||100||27942395||9440517||370168|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|524113|Direct life insurance carriers|804|4 largest firms|||2007|Reference year 2007|1804||143812558||26.8||8700904||3166752||100439|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|524113|Direct life insurance carriers|808|8 largest firms|||2007|Reference year 2007|2307||233604473||43.5||12362786||4464738||141339|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|524113|Direct life insurance carriers|820|20 largest firms|||2007|Reference year 2007|4731||401533541||74.7||19951025||7063658||243548|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|524113|Direct life insurance carriers|850|50 largest firms|||2007|Reference year 2007|6224||498131069||92.7||24856890||8535058||316951|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|524114|Direct health and medical insurance carriers|001|All firms|||2007|Reference year 2007|4523||497569749||100||29621433||8432771||450980|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|524114|Direct health and medical insurance carriers|804|4 largest firms|||2007|Reference year 2007|1150||183369206||36.9||10641985||2934975||136971|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|524114|Direct health and medical insurance carriers|808|8 largest firms|||2007|Reference year 2007|1355||247751587||49.8||13553173||3828330||181305|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|524114|Direct health and medical insurance carriers|820|20 largest firms|||2007|Reference year 2007|2108||332765322||66.9||19258240||5557501||265262|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|524114|Direct health and medical insurance carriers|850|50 largest firms|||2007|Reference year 2007|2893||407179158||81.8||24010684||6977463||349281|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52412|Direct insurance (except life, health, and medical) carriers|001|All firms|||2007|Reference year 2007|21037||444961504||100||44276289||13406572||662264|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52412|Direct insurance (except life, health, and medical) carriers|804|4 largest firms|||2007|Reference year 2007|4712||134706740||30.3||10849026||3157477||157434|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52412|Direct insurance (except life, health, and medical) carriers|808|8 largest firms|||2007|Reference year 2007|6074||197196446||44.3||17242035||5352286||250414|
01|United States|00|01000US|United States|EC|Economic Census|52|Finance and insurance|52412|Direct insurance (except life, health, and medical) carriers|820|20 largest firms|||2007|Reference year 2007|8670||276528070||62.1||25389352||7803127||366066|
