GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2002|NAICS2002_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VALPCT|VALPCT_F|PAYANT|PAYANT_F|PAYQ1T|PAYQ1T_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483|Water transportation|820|20 largest firms|||2002|Reference year 2002|209||13912553||59.6||1113950||289592||22201|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483|Water transportation|850|50 largest firms|||2002|Reference year 2002|386||17832660||76.4||1807389||462149||34403|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4831|Deep sea, coastal, & Great Lakes water transportation|001|All firms|||2002|Reference year 2002|1314||19787711||100||2329100||586081||47897|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4831|Deep sea, coastal, & Great Lakes water transportation|804|4 largest firms|||2002|Reference year 2002|30||7683857||38.8||332671||95043||8600|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4831|Deep sea, coastal, & Great Lakes water transportation|808|8 largest firms|||2002|Reference year 2002|128||9880359||49.9||606750||164843||12640|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4831|Deep sea, coastal, & Great Lakes water transportation|820|20 largest firms|||2002|Reference year 2002|239||13027200||65.8||958517||252580||19742|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4831|Deep sea, coastal, & Great Lakes water transportation|850|50 largest firms|||2002|Reference year 2002|360||16304016||82.4||1510377||391067||29439|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|48311|Deep sea, coastal, & Great Lakes water transportation|001|All firms|||2002|Reference year 2002|1314||19787711||100||2329100||586081||47897|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|48311|Deep sea, coastal, & Great Lakes water transportation|804|4 largest firms|||2002|Reference year 2002|30||7683857||38.8||332671||95043||8600|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|48311|Deep sea, coastal, & Great Lakes water transportation|808|8 largest firms|||2002|Reference year 2002|128||9880359||49.9||606750||164843||12640|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|48311|Deep sea, coastal, & Great Lakes water transportation|820|20 largest firms|||2002|Reference year 2002|239||13027200||65.8||958517||252580||19742|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|48311|Deep sea, coastal, & Great Lakes water transportation|850|50 largest firms|||2002|Reference year 2002|360||16304016||82.4||1510377||391067||29439|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483111|Deep sea freight transportation|001|All firms|||2002|Reference year 2002|452||6532658||100||746690||187995||12743|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483111|Deep sea freight transportation|804|4 largest firms|||2002|Reference year 2002|108||2101326||32.2||165634||39682||2854|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483111|Deep sea freight transportation|808|8 largest firms|||2002|Reference year 2002|140||3189846||48.8||248241||61180||4451|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483111|Deep sea freight transportation|820|20 largest firms|||2002|Reference year 2002|188||4908903||75.1||483292||118187||7760|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483111|Deep sea freight transportation|850|50 largest firms|||2002|Reference year 2002|256||6147139||94.1||661643||165678||11031|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483112|Deep sea passenger transportation|001|All firms|||2002|Reference year 2002|88||7918815||100||425163||120500||11190|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483112|Deep sea passenger transportation|804|4 largest firms|||2002|Reference year 2002|8||7333108||92.6||365494||104542||9647|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483112|Deep sea passenger transportation|808|8 largest firms|||2002|Reference year 2002|12||7785710||98.3||399150||113697||10373|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483112|Deep sea passenger transportation|820|20 largest firms|||2002|Reference year 2002|25||7875284||99.5||415533||117925||10842|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483112|Deep sea passenger transportation|850|50 largest firms|||2002|Reference year 2002|55||7914157||99.9||423562||120132||11121|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483113|Coastal & Great Lakes freight transportation|001|All firms|||2002|Reference year 2002|656||5066417||100||1077636||262299||21319|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483113|Coastal & Great Lakes freight transportation|804|4 largest firms|||2002|Reference year 2002|18||1386779||27.4||184411||48326||3011|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483113|Coastal & Great Lakes freight transportation|808|8 largest firms|||2002|Reference year 2002|72||2076056||41||330764||85680||6141|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483113|Coastal & Great Lakes freight transportation|820|20 largest firms|||2002|Reference year 2002|91||3131191||61.8||541300||133858||9546|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483113|Coastal & Great Lakes freight transportation|850|50 largest firms|||2002|Reference year 2002|194||4200135||82.9||786445||192227||13466|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483114|Coastal & Great Lakes passenger transportation|001|All firms|||2002|Reference year 2002|118||269821||100||79611||15287||2645|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483114|Coastal & Great Lakes passenger transportation|804|4 largest firms|||2002|Reference year 2002|9||96186||35.6||25650||4760||654|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483114|Coastal & Great Lakes passenger transportation|808|8 largest firms|||2002|Reference year 2002|15||141884||52.6||34606||6270||1019|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483114|Coastal & Great Lakes passenger transportation|820|20 largest firms|||2002|Reference year 2002|29||210356||78||59410||11192||2001|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483114|Coastal & Great Lakes passenger transportation|850|50 largest firms|||2002|Reference year 2002|59||258785||95.9||74822||14250||2462|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832|Inland water transportation|001|All firms|||2002|Reference year 2002|576||3543622||100||865291||199743||18256|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832|Inland water transportation|804|4 largest firms|||2002|Reference year 2002|17||1474944||41.6||266798||64546||4524|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832|Inland water transportation|808|8 largest firms|||2002|Reference year 2002|23||1856883||52.4||343241||83167||6273|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832|Inland water transportation|820|20 largest firms|||2002|Reference year 2002|46||2479033||70||515458||122409||9426|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832|Inland water transportation|850|50 largest firms|||2002|Reference year 2002|79||3036407||85.7||684287||159926||13304|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|48321|Inland water transportation|001|All firms|||2002|Reference year 2002|576||3543622||100||865291||199743||18256|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|48321|Inland water transportation|804|4 largest firms|||2002|Reference year 2002|17||1474944||41.6||266798||64546||4524|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|48321|Inland water transportation|808|8 largest firms|||2002|Reference year 2002|23||1856883||52.4||343241||83167||6273|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|48321|Inland water transportation|820|20 largest firms|||2002|Reference year 2002|46||2479033||70||515458||122409||9426|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|48321|Inland water transportation|850|50 largest firms|||2002|Reference year 2002|79||3036407||85.7||684287||159926||13304|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483211|Inland water freight transportation|001|All firms|||2002|Reference year 2002|331||3176072||100||749691||174042||15004|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483211|Inland water freight transportation|804|4 largest firms|||2002|Reference year 2002|17||1474944||46.4||266798||64546||4524|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483211|Inland water freight transportation|808|8 largest firms|||2002|Reference year 2002|23||1856883||58.5||343241||83167||6273|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483211|Inland water freight transportation|820|20 largest firms|||2002|Reference year 2002|40||2425669||76.4||499279||118202||8894|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483211|Inland water freight transportation|850|50 largest firms|||2002|Reference year 2002|73||2871601||90.4||646143||149639||12144|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832111|Inland waterways freight transportation (except towing)|001|All firms|||2002|Reference year 2002|245||2523939||100||584400||133306||11598|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832111|Inland waterways freight transportation (except towing)|804|4 largest firms|||2002|Reference year 2002|15||1168154||46.3||212713||48333||3930|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832111|Inland waterways freight transportation (except towing)|808|8 largest firms|||2002|Reference year 2002|22||1538395||61||337014||78459||6145|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832111|Inland waterways freight transportation (except towing)|820|20 largest firms|||2002|Reference year 2002|38||2028252||80.4||418470||96680||7633|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832111|Inland waterways freight transportation (except towing)|850|50 largest firms|||2002|Reference year 2002|72||2341917||92.8||524702||119019||9856|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832112|Inland waterways towing transportation|001|All firms|||2002|Reference year 2002|86||652133||100||165291||40736||3406|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832112|Inland waterways towing transportation|804|4 largest firms|||2002|Reference year 2002|5||484906||74.4||96428||24756||1551|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832112|Inland waterways towing transportation|808|8 largest firms|||2002|Reference year 2002|9||559449||85.8||127376||31148||2319|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832112|Inland waterways towing transportation|820|20 largest firms|||2002|Reference year 2002|21||624467||95.8||154082||37753||3005|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832112|Inland waterways towing transportation|850|50 largest firms|||2002|Reference year 2002|51||648779||99.5||164092||40541||3369|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483212|Inland water passenger transportation|001|All firms|||2002|Reference year 2002|245||367550||100||115600||25701||3252|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483212|Inland water passenger transportation|804|4 largest firms|||2002|Reference year 2002|10||172016||46.8||48921||11866||1248|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483212|Inland water passenger transportation|808|8 largest firms|||2002|Reference year 2002|20||231644||63||64584||15177||1636|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483212|Inland water passenger transportation|820|20 largest firms|||2002|Reference year 2002|32||277232||75.4||82520||18789||2138|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|483212|Inland water passenger transportation|850|50 largest firms|||2002|Reference year 2002|64||320851||87.3||99669||22269||2601|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832121|Inland waterways ferry transportation|001|All firms|||2002|Reference year 2002|72||224257||100||62844||13741||1661|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832121|Inland waterways ferry transportation|804|4 largest firms|||2002|Reference year 2002|10||146953||65.5||36349||8323||977|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832121|Inland waterways ferry transportation|808|8 largest firms|||2002|Reference year 2002|15||186830||83.3||47592||10449||1182|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832121|Inland waterways ferry transportation|820|20 largest firms|||2002|Reference year 2002|27||208892||93.1||56801||12375||1422|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832121|Inland waterways ferry transportation|850|50 largest firms|||2002|Reference year 2002|57||223290||99.6||62374||13554||1638|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832122|Other water passenger transportation (including water taxi)|001|All firms|||2002|Reference year 2002|173||143293||100||52756||11960||1591|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832122|Other water passenger transportation (including water taxi)|804|4 largest firms|||2002|Reference year 2002|9||64693||45.1||24344||6321||693|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832122|Other water passenger transportation (including water taxi)|808|8 largest firms|||2002|Reference year 2002|13||78570||54.8||30174||7503||848|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832122|Other water passenger transportation (including water taxi)|820|20 largest firms|||2002|Reference year 2002|27||101333||70.7||39543||9126||1069|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4832122|Other water passenger transportation (including water taxi)|850|50 largest firms|||2002|Reference year 2002|57||124048||86.6||46848||10728||1324|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|484|Truck transportation|001|All firms|||2002|Reference year 2002|112642||164218769||100||47750111||11251748||1435210|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|484|Truck transportation|804|4 largest firms|||2002|Reference year 2002|1204||12477772||7.6||4123684||943615||93382|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|484|Truck transportation|808|8 largest firms|||2002|Reference year 2002|1906||20912743||12.7||6787081||1582492||167617|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|484|Truck transportation|820|20 largest firms|||2002|Reference year 2002|4272||34951796||21.3||11252786||2721171||282490|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|484|Truck transportation|850|50 largest firms|||2002|Reference year 2002|5450||47768082||29.1||14961168||3603461||381755|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4841|General freight trucking|001|All firms|||2002|Reference year 2002|59011||110239101||100||34120535||8095575||989192|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4841|General freight trucking|804|4 largest firms|||2002|Reference year 2002|1201||12475321||11.3||4118825||942190||93199|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4841|General freight trucking|808|8 largest firms|||2002|Reference year 2002|1867||20696924||18.8||6724828||1566684||165790|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4841|General freight trucking|820|20 largest firms|||2002|Reference year 2002|4245||33259675||30.2||11379311||2749822||289118|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|4841|General freight trucking|850|50 largest firms|||2002|Reference year 2002|5826||43602678||39.6||14422508||3473574||369930|
01|United States|00|01000US|United States|EC|2002 Economic Census|48|Transportation and warehousing|48411|General freight trucking, local|001|All firms|||2002|Reference year 2002|21434||17353400||100||5389147||1247648||174156|
