GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2002|NAICS2002_MEANING|OPTAX|OPTAX_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VALPCT|VALPCT_F|PAYANT|PAYANT_F|PAYQ1T|PAYQ1T_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811112|Automotive exhaust system repair|A|All establishments|808|8 largest firms|||2002|Reference year 2002|100||89911||7.3||26530||6090||873|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811112|Automotive exhaust system repair|A|All establishments|820|20 largest firms|||2002|Reference year 2002|142||140457||11.3||40124||9251||1312|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811112|Automotive exhaust system repair|A|All establishments|850|50 largest firms|||2002|Reference year 2002|255||214026||17.3||60896||14154||1955|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811113|Automotive transmission repair|A|All establishments|001|All firms|||2002|Reference year 2002|6695||2688614||100||813310||200547||28757|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811113|Automotive transmission repair|A|All establishments|804|4 largest firms|||2002|Reference year 2002|25||53709||2||12357||2831||295|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811113|Automotive transmission repair|A|All establishments|808|8 largest firms|||2002|Reference year 2002|38||81863||3||22867||5177||548|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811113|Automotive transmission repair|A|All establishments|820|20 largest firms|||2002|Reference year 2002|60||136938||5.1||38288||8901||940|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811113|Automotive transmission repair|A|All establishments|850|50 largest firms|||2002|Reference year 2002|110||216583||8.1||63148||14871||1615|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811118|Other automotive mechanical & electrical repair & maintenance|A|All establishments|001|All firms|||2002|Reference year 2002|6770||2705939||100||773828||186331||29699|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811118|Other automotive mechanical & electrical repair & maintenance|A|All establishments|804|4 largest firms|||2002|Reference year 2002|244||158122||5.8||44790||10707||1502|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811118|Other automotive mechanical & electrical repair & maintenance|A|All establishments|808|8 largest firms|||2002|Reference year 2002|256||208135||7.7||60002||14026||1873|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811118|Other automotive mechanical & electrical repair & maintenance|A|All establishments|820|20 largest firms|||2002|Reference year 2002|304||295100||10.9||82747||19515||2556|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811118|Other automotive mechanical & electrical repair & maintenance|A|All establishments|850|50 largest firms|||2002|Reference year 2002|410||430784||15.9||124602||29423||3842|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111181|Carburetor repair|A|All establishments|001|All firms|||2002|Reference year 2002|441||167457||100||46913||11377||1811|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111181|Carburetor repair|A|All establishments|804|4 largest firms|||2002|Reference year 2002|5||30617||18.3||7435||1597||169|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111181|Carburetor repair|A|All establishments|808|8 largest firms|||2002|Reference year 2002|9||37824||22.6||9381||2084||244|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111181|Carburetor repair|A|All establishments|820|20 largest firms|||2002|Reference year 2002|26||54798||32.7||15007||3404||413|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111181|Carburetor repair|A|All establishments|850|50 largest firms|||2002|Reference year 2002|59||81074||48.4||22885||5239||677|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111182|Brake, front end, & wheel alignment|A|All establishments|001|All firms|||2002|Reference year 2002|2892||1314529||100||386098||93478||14217|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111182|Brake, front end, & wheel alignment|A|All establishments|804|4 largest firms|||2002|Reference year 2002|244||158122||12||44790||10707||1502|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111182|Brake, front end, & wheel alignment|A|All establishments|808|8 largest firms|||2002|Reference year 2002|253||191674||14.6||52764||12743||1724|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111182|Brake, front end, & wheel alignment|A|All establishments|820|20 largest firms|||2002|Reference year 2002|318||256201||19.5||73079||17499||2326|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111182|Brake, front end, & wheel alignment|A|All establishments|850|50 largest firms|||2002|Reference year 2002|395||349028||26.6||99939||23845||3168|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111183|Electrical repair, motor vehicle|A|All establishments|001|All firms|||2002|Reference year 2002|1331||454652||100||136135||32980||5519|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111183|Electrical repair, motor vehicle|A|All establishments|804|4 largest firms|||2002|Reference year 2002|13||37082||8.2||14402||3347||442|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111183|Electrical repair, motor vehicle|A|All establishments|808|8 largest firms|||2002|Reference year 2002|18||56620||12.5||20373||4692||574|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111183|Electrical repair, motor vehicle|A|All establishments|820|20 largest firms|||2002|Reference year 2002|40||93940||20.7||28953||6712||916|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111183|Electrical repair, motor vehicle|A|All establishments|850|50 largest firms|||2002|Reference year 2002|73||143197||31.5||45310||10704||1424|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111184|Radiator repair|A|All establishments|001|All firms|||2002|Reference year 2002|1689||588538||100||145287||34270||6179|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111184|Radiator repair|A|All establishments|804|4 largest firms|||2002|Reference year 2002|28||23769||4||4508||1146||149|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111184|Radiator repair|A|All establishments|808|8 largest firms|||2002|Reference year 2002|34||38982||6.6||8837||2071||262|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111184|Radiator repair|A|All establishments|820|20 largest firms|||2002|Reference year 2002|51||73402||12.5||17159||3886||521|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111184|Radiator repair|A|All establishments|850|50 largest firms|||2002|Reference year 2002|91||126416||21.5||31887||7302||1009|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111189|All other motor vehicle repair|A|All establishments|001|All firms|||2002|Reference year 2002|417||180763||100||59395||14226||1973|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111189|All other motor vehicle repair|A|All establishments|804|4 largest firms|||2002|Reference year 2002|4||19449||10.8||5854||1420||140|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111189|All other motor vehicle repair|A|All establishments|808|8 largest firms|||2002|Reference year 2002|8||33219||18.4||10156||2445||252|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111189|All other motor vehicle repair|A|All establishments|820|20 largest firms|||2002|Reference year 2002|25||62104||34.4||17959||4455||460|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111189|All other motor vehicle repair|A|All establishments|850|50 largest firms|||2002|Reference year 2002|55||98663||54.6||29121||6972||801|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|81112|Automotive body, paint, interior, & glass repair|A|All establishments|001|All firms|||2002|Reference year 2002|42170||26222660||100||7877279||1922686||253686|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|81112|Automotive body, paint, interior, & glass repair|A|All establishments|804|4 largest firms|||2002|Reference year 2002|1474||1180392||4.5||310117||75774||8283|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|81112|Automotive body, paint, interior, & glass repair|A|All establishments|808|8 largest firms|||2002|Reference year 2002|1621||1648881||6.3||485287||116660||11781|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|81112|Automotive body, paint, interior, & glass repair|A|All establishments|820|20 largest firms|||2002|Reference year 2002|2178||2190282||8.4||624331||150362||15971|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|81112|Automotive body, paint, interior, & glass repair|A|All establishments|850|50 largest firms|||2002|Reference year 2002|2435||2915618||11.1||836777||205001||21162|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811121|Automotive body, paint, & interior repair & maintenance|A|All establishments|001|All firms|||2002|Reference year 2002|35220||22439676||100||6881667||1684538||220787|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811121|Automotive body, paint, & interior repair & maintenance|A|All establishments|804|4 largest firms|||2002|Reference year 2002|173||568676||2.5||205267||50016||4351|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811121|Automotive body, paint, & interior repair & maintenance|A|All establishments|808|8 largest firms|||2002|Reference year 2002|389||805913||3.6||274155||66519||6532|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811121|Automotive body, paint, & interior repair & maintenance|A|All establishments|820|20 largest firms|||2002|Reference year 2002|489||1203162||5.4||387840||94764||9402|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811121|Automotive body, paint, & interior repair & maintenance|A|All establishments|850|50 largest firms|||2002|Reference year 2002|607||1710994||7.6||540178||135644||12984|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111211|Paint or body repair|A|All establishments|001|All firms|||2002|Reference year 2002|32892||21421274||100||6622237||1622257||210595|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111211|Paint or body repair|A|All establishments|804|4 largest firms|||2002|Reference year 2002|173||568676||2.7||205267||50016||4351|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111211|Paint or body repair|A|All establishments|808|8 largest firms|||2002|Reference year 2002|416||802126||3.7||280250||67937||6670|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111211|Paint or body repair|A|All establishments|820|20 largest firms|||2002|Reference year 2002|518||1181848||5.5||389046||95102||9442|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111211|Paint or body repair|A|All establishments|850|50 largest firms|||2002|Reference year 2002|607||1656665||7.7||531137||134057||12711|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111212|Van conversion services|A|All establishments|001|All firms|||2002|Reference year 2002|457||520954||100||106264||26267||3575|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111212|Van conversion services|A|All establishments|804|4 largest firms|||2002|Reference year 2002|5||68955||13.2||14841||3711||431|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111212|Van conversion services|A|All establishments|808|8 largest firms|||2002|Reference year 2002|10||113930||21.9||23297||6483||615|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111212|Van conversion services|A|All establishments|820|20 largest firms|||2002|Reference year 2002|27||195886||37.6||37937||9711||1045|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111212|Van conversion services|A|All establishments|850|50 largest firms|||2002|Reference year 2002|57||304137||58.4||58180||14342||1709|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111213|Upholstery & interior repair|A|All establishments|001|All firms|||2002|Reference year 2002|1871||497448||100||153166||36014||6617|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111213|Upholstery & interior repair|A|All establishments|804|4 largest firms|||2002|Reference year 2002|5||42490||8.5||8667||2048||326|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111213|Upholstery & interior repair|A|All establishments|808|8 largest firms|||2002|Reference year 2002|10||56027||11.3||13426||3189||459|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111213|Upholstery & interior repair|A|All establishments|820|20 largest firms|||2002|Reference year 2002|25||83053||16.7||22078||5136||709|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8111213|Upholstery & interior repair|A|All establishments|850|50 largest firms|||2002|Reference year 2002|61||126883||25.5||36884||8518||1170|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811122|Automotive glass replacement|A|All establishments|001|All firms|||2002|Reference year 2002|6950||3782984||100||995612||238148||32899|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811122|Automotive glass replacement|A|All establishments|804|4 largest firms|||2002|Reference year 2002|1495||1043377||27.6||263261||62942||7112|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811122|Automotive glass replacement|A|All establishments|808|8 largest firms|||2002|Reference year 2002|1684||1216515||32.2||308208||73663||8364|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811122|Automotive glass replacement|A|All establishments|820|20 largest firms|||2002|Reference year 2002|1892||1471439||38.9||371089||88341||9926|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811122|Automotive glass replacement|A|All establishments|850|50 largest firms|||2002|Reference year 2002|2111||1723506||45.6||443951||106139||12084|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|81119|Other automotive repair & maintenance|A|All establishments|001|All firms|||2002|Reference year 2002|24800||10614194||100||3201701||770856||216120|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|81119|Other automotive repair & maintenance|A|All establishments|804|4 largest firms|||2002|Reference year 2002|1140||790055||7.4||220570||54520||14528|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|81119|Other automotive repair & maintenance|A|All establishments|808|8 largest firms|||2002|Reference year 2002|1600||1158889||10.9||337231||83097||21367|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|81119|Other automotive repair & maintenance|A|All establishments|820|20 largest firms|||2002|Reference year 2002|1843||1667588||15.7||493688||121899||27883|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|81119|Other automotive repair & maintenance|A|All establishments|850|50 largest firms|||2002|Reference year 2002|2681||2295915||21.6||678921||166901||40212|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811191|Automotive oil change & lubrication|A|All establishments|001|All firms|||2002|Reference year 2002|8214||3927883||100||1094435||259952||63550|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811191|Automotive oil change & lubrication|A|All establishments|804|4 largest firms|||2002|Reference year 2002|1233||678086||17.3||191898||45235||12338|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811191|Automotive oil change & lubrication|A|All establishments|808|8 largest firms|||2002|Reference year 2002|1335||813244||20.7||225088||53145||13818|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811191|Automotive oil change & lubrication|A|All establishments|820|20 largest firms|||2002|Reference year 2002|1795||1086916||27.7||300545||71189||18460|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811191|Automotive oil change & lubrication|A|All establishments|850|50 largest firms|||2002|Reference year 2002|2408||1442262||36.7||390392||92511||23174|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811192|Car washes|A|All establishments|001|All firms|||2002|Reference year 2002|13962||5091665||100||1651532||401291||135315|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811192|Car washes|A|All establishments|804|4 largest firms|||2002|Reference year 2002|179||312691||6.1||117126||29848||7671|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811192|Car washes|A|All establishments|808|8 largest firms|||2002|Reference year 2002|276||414043||8.1||148106||37992||10534|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811192|Car washes|A|All establishments|820|20 largest firms|||2002|Reference year 2002|426||587965||11.5||200546||52734||14633|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811192|Car washes|A|All establishments|850|50 largest firms|||2002|Reference year 2002|560||810406||15.9||274246||70330||19882|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811198|All other automotive repair & maintenance|A|All establishments|001|All firms|||2002|Reference year 2002|2624||1594646||100||455734||109613||17255|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811198|All other automotive repair & maintenance|A|All establishments|804|4 largest firms|||2002|Reference year 2002|233||382524||24||103594||26313||4599|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811198|All other automotive repair & maintenance|A|All establishments|808|8 largest firms|||2002|Reference year 2002|241||520977||32.7||147983||37524||5737|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811198|All other automotive repair & maintenance|A|All establishments|820|20 largest firms|||2002|Reference year 2002|322||665924||41.8||198934||50088||7427|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811198|All other automotive repair & maintenance|A|All establishments|850|50 largest firms|||2002|Reference year 2002|383||817687||51.3||256205||63542||8903|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8112|Electronic & precision equipment repair & maintenance|A|All establishments|001|All firms|||2002|Reference year 2002|14567||14982884||100||4965091||1235640||128269|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8112|Electronic & precision equipment repair & maintenance|A|All establishments|804|4 largest firms|||2002|Reference year 2002|203||2842506||19||751675||192258||13115|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8112|Electronic & precision equipment repair & maintenance|A|All establishments|808|8 largest firms|||2002|Reference year 2002|375||3943824||26.3||990015||252997||18324|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8112|Electronic & precision equipment repair & maintenance|A|All establishments|820|20 largest firms|||2002|Reference year 2002|515||5165131||34.5||1499248||387090||29125|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|8112|Electronic & precision equipment repair & maintenance|A|All establishments|850|50 largest firms|||2002|Reference year 2002|786||6516663||43.5||1969227||503988||39305|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|81121|Electronic & precision equipment repair & maintenance|A|All establishments|001|All firms|||2002|Reference year 2002|14567||14982884||100||4965091||1235640||128269|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|81121|Electronic & precision equipment repair & maintenance|A|All establishments|804|4 largest firms|||2002|Reference year 2002|203||2842506||19||751675||192258||13115|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|81121|Electronic & precision equipment repair & maintenance|A|All establishments|808|8 largest firms|||2002|Reference year 2002|375||3943824||26.3||990015||252997||18324|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|81121|Electronic & precision equipment repair & maintenance|A|All establishments|820|20 largest firms|||2002|Reference year 2002|515||5165131||34.5||1499248||387090||29125|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|81121|Electronic & precision equipment repair & maintenance|A|All establishments|850|50 largest firms|||2002|Reference year 2002|786||6516663||43.5||1969227||503988||39305|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811211|Consumer electronics repair & maintenance|A|All establishments|001|All firms|||2002|Reference year 2002|3540||1484109||100||509950||128399||19905|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811211|Consumer electronics repair & maintenance|A|All establishments|804|4 largest firms|||2002|Reference year 2002|41||406896||27.4||87165||22237||2602|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811211|Consumer electronics repair & maintenance|A|All establishments|808|8 largest firms|||2002|Reference year 2002|65||473207||31.9||110923||27812||3551|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811211|Consumer electronics repair & maintenance|A|All establishments|820|20 largest firms|||2002|Reference year 2002|98||588107||39.6||150982||38095||4816|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811211|Consumer electronics repair & maintenance|A|All establishments|850|50 largest firms|||2002|Reference year 2002|151||713060||48||206702||51439||6391|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811212|Computer & office machine repair & maintenance|A|All establishments|001|All firms|||2002|Reference year 2002|5946||6379578||100||2252456||556105||54883|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811212|Computer & office machine repair & maintenance|A|All establishments|804|4 largest firms|||2002|Reference year 2002|218||1427369||22.4||509346||124843||8956|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811212|Computer & office machine repair & maintenance|A|All establishments|808|8 largest firms|||2002|Reference year 2002|253||1886901||29.6||665960||164118||12246|
01|United States|00|01000US|United States|EC|2002 Economic Census|81|Other services (except public administration)|811212|Computer & office machine repair & maintenance|A|All establishments|820|20 largest firms|||2002|Reference year 2002|313||2617600||41||928314||228392||17495|
