GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VAL_PCT|VAL_PCT_F|PAYANN|PAYANN_F|PAYQTR1|PAYQTR1_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44413|Hardware stores|804|4 largest firms|||2007|Reference year 2007|2602||3935371||19.5||500171||118091||20395|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44413|Hardware stores|808|8 largest firms|||2007|Reference year 2007|2958||4566235||22.7||595149||140468||24339|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44413|Hardware stores|820|20 largest firms|||2007|Reference year 2007|3318||5353023||26.6||707679||167985||28497|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44413|Hardware stores|850|50 largest firms|||2007|Reference year 2007|3461||6107674||30.3||819220||194785||32550|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444130|Hardware stores|001|All firms|||2007|Reference year 2007|16454||20130557||100||3160537||746689||143738|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444130|Hardware stores|804|4 largest firms|||2007|Reference year 2007|2602||3935371||19.5||500171||118091||20395|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444130|Hardware stores|808|8 largest firms|||2007|Reference year 2007|2958||4566235||22.7||595149||140468||24339|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444130|Hardware stores|820|20 largest firms|||2007|Reference year 2007|3318||5353023||26.6||707679||167985||28497|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444130|Hardware stores|850|50 largest firms|||2007|Reference year 2007|3461||6107674||30.3||819220||194785||32550|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44419|Other building material dealers|001|All firms|||2007|Reference year 2007|39551||116866222||100||15640862||3803172||405755|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44419|Other building material dealers|804|4 largest firms|||2007|Reference year 2007|1201||11153627||9.5||979565||256538||23759|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44419|Other building material dealers|808|8 largest firms|||2007|Reference year 2007|1533||14721249||12.6||1318808||340660||31117|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44419|Other building material dealers|820|20 largest firms|||2007|Reference year 2007|2476||19875165||17||1820388||456680||44165|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44419|Other building material dealers|850|50 largest firms|||2007|Reference year 2007|3170||25094065||21.5||2383204||608966||56621|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444190|Other building material dealers|001|All firms|||2007|Reference year 2007|39551||116866222||100||15640862||3803172||405755|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444190|Other building material dealers|804|4 largest firms|||2007|Reference year 2007|1201||11153627||9.5||979565||256538||23759|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444190|Other building material dealers|808|8 largest firms|||2007|Reference year 2007|1533||14721249||12.6||1318808||340660||31117|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444190|Other building material dealers|820|20 largest firms|||2007|Reference year 2007|2476||19875165||17||1820388||456680||44165|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444190|Other building material dealers|850|50 largest firms|||2007|Reference year 2007|3170||25094065||21.5||2383204||608966||56621|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4441901|Retail lumber yards|001|All firms|||2007|Reference year 2007|10015||42451784||100||4982611||1232430||140358|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4441901|Retail lumber yards|804|4 largest firms|||2007|Reference year 2007|738||7758803||18.3||699544||190029||19656|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4441901|Retail lumber yards|808|8 largest firms|||2007|Reference year 2007|1050||9592902||22.6||879123||235949||25976|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4441901|Retail lumber yards|820|20 largest firms|||2007|Reference year 2007|1286||12011709||28.3||1145791||305071||32179|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4441901|Retail lumber yards|850|50 largest firms|||2007|Reference year 2007|1580||14737112||34.7||1467025||387452||40386|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4441902|All other building material dealers|001|All firms|||2007|Reference year 2007|29536||74414438||100||10658251||2570742||265397|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4441902|All other building material dealers|804|4 largest firms|||2007|Reference year 2007|746||6199090||8.3||580798||141934||10462|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4441902|All other building material dealers|808|8 largest firms|||2007|Reference year 2007|1028||8539136||11.5||764357||181050||13912|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4441902|All other building material dealers|820|20 largest firms|||2007|Reference year 2007|1621||11265925||15.1||1015953||246981||19913|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4441902|All other building material dealers|850|50 largest firms|||2007|Reference year 2007|2077||14737127||19.8||1416050||346882||28296|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4442|Lawn and garden equipment and supplies stores|001|All firms|||2007|Reference year 2007|20252||36449285||100||4138583||889969||166896|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4442|Lawn and garden equipment and supplies stores|804|4 largest firms|||2007|Reference year 2007|1110||4461823||12.2||268470||67831||14037|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4442|Lawn and garden equipment and supplies stores|808|8 largest firms|||2007|Reference year 2007|1344||5375368||14.7||334774||83078||17142|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4442|Lawn and garden equipment and supplies stores|820|20 largest firms|||2007|Reference year 2007|1596||6624855||18.2||447999||108252||21165|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4442|Lawn and garden equipment and supplies stores|850|50 largest firms|||2007|Reference year 2007|1902||8337801||22.9||615162||146635||27590|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44421|Outdoor power equipment stores|001|All firms|||2007|Reference year 2007|4357||5740482||100||739473||167897||25882|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44421|Outdoor power equipment stores|804|4 largest firms|||2007|Reference year 2007|36||271229||4.7||35050||9528||745|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44421|Outdoor power equipment stores|808|8 largest firms|||2007|Reference year 2007|45||409334||7.1||48677||12649||1192|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44421|Outdoor power equipment stores|820|20 largest firms|||2007|Reference year 2007|85||667559||11.6||71487||17744||1735|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44421|Outdoor power equipment stores|850|50 largest firms|||2007|Reference year 2007|154||1030386||17.9||108978||26227||2762|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444210|Outdoor power equipment stores|001|All firms|||2007|Reference year 2007|4357||5740482||100||739473||167897||25882|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444210|Outdoor power equipment stores|804|4 largest firms|||2007|Reference year 2007|36||271229||4.7||35050||9528||745|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444210|Outdoor power equipment stores|808|8 largest firms|||2007|Reference year 2007|45||409334||7.1||48677||12649||1192|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444210|Outdoor power equipment stores|820|20 largest firms|||2007|Reference year 2007|85||667559||11.6||71487||17744||1735|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444210|Outdoor power equipment stores|850|50 largest firms|||2007|Reference year 2007|154||1030386||17.9||108978||26227||2762|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44422|Nursery, garden center, and farm supply stores|001|All firms|||2007|Reference year 2007|15895||30708803||100||3399110||722072||141014|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44422|Nursery, garden center, and farm supply stores|804|4 largest firms|||2007|Reference year 2007|1110||4461823||14.5||268470||67831||14037|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44422|Nursery, garden center, and farm supply stores|808|8 largest firms|||2007|Reference year 2007|1344||5375368||17.5||334774||83078||17142|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44422|Nursery, garden center, and farm supply stores|820|20 largest firms|||2007|Reference year 2007|1619||6591139||21.5||443956||107014||21243|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44422|Nursery, garden center, and farm supply stores|850|50 largest firms|||2007|Reference year 2007|1875||8227799||26.8||590575||139229||27252|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444220|Nursery, garden center, and farm supply stores|001|All firms|||2007|Reference year 2007|15895||30708803||100||3399110||722072||141014|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444220|Nursery, garden center, and farm supply stores|804|4 largest firms|||2007|Reference year 2007|1110||4461823||14.5||268470||67831||14037|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444220|Nursery, garden center, and farm supply stores|808|8 largest firms|||2007|Reference year 2007|1344||5375368||17.5||334774||83078||17142|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444220|Nursery, garden center, and farm supply stores|820|20 largest firms|||2007|Reference year 2007|1619||6591139||21.5||443956||107014||21243|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|444220|Nursery, garden center, and farm supply stores|850|50 largest firms|||2007|Reference year 2007|1875||8227799||26.8||590575||139229||27252|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445|Food and beverage stores|001|All firms|||2007|Reference year 2007|146084||539207574||100||54655594||13412802||2827162|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445|Food and beverage stores|804|4 largest firms|||2007|Reference year 2007|6480||149430225||27.7||15029697||3715527||672346|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445|Food and beverage stores|808|8 largest firms|||2007|Reference year 2007|9693||212580836||39.4||21128378||5201968||972146|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445|Food and beverage stores|820|20 largest firms|||2007|Reference year 2007|13388||274072041||50.8||27640980||6847866||1284267|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445|Food and beverage stores|850|50 largest firms|||2007|Reference year 2007|17443||329134259||61||33073426||8208931||1554911|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4451|Grocery stores|001|All firms|||2007|Reference year 2007|90391||487107416||100||49896890||12287693||2551212|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4451|Grocery stores|804|4 largest firms|||2007|Reference year 2007|6476||149422970||30.7||15029337||3715420||672327|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4451|Grocery stores|808|8 largest firms|||2007|Reference year 2007|9667||212518000||43.6||21123718||5200892||971940|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4451|Grocery stores|820|20 largest firms|||2007|Reference year 2007|13360||273993300||56.2||27634947||6846446||1284004|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4451|Grocery stores|850|50 largest firms|||2007|Reference year 2007|16826||328593489||67.5||33058331||8204578||1556091|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44511|Supermarkets and other grocery (except convenience) stores|001|All firms|||2007|Reference year 2007|64881||466225948||100||48088532||11847100||2432425|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44511|Supermarkets and other grocery (except convenience) stores|804|4 largest firms|||2007|Reference year 2007|6420||149363618||32||15021909||3713561||671934|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44511|Supermarkets and other grocery (except convenience) stores|808|8 largest firms|||2007|Reference year 2007|9611||212458648||45.6||21116290||5199033||971547|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44511|Supermarkets and other grocery (except convenience) stores|820|20 largest firms|||2007|Reference year 2007|13304||273933948||58.8||27627519||6844587||1283611|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44511|Supermarkets and other grocery (except convenience) stores|850|50 largest firms|||2007|Reference year 2007|16411||327382921||70.2||32976866||8186824||1552932|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445110|Supermarkets and other grocery (except convenience) stores|001|All firms|||2007|Reference year 2007|64881||466225948||100||48088532||11847100||2432425|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445110|Supermarkets and other grocery (except convenience) stores|804|4 largest firms|||2007|Reference year 2007|6420||149363618||32||15021909||3713561||671934|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445110|Supermarkets and other grocery (except convenience) stores|808|8 largest firms|||2007|Reference year 2007|9611||212458648||45.6||21116290||5199033||971547|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445110|Supermarkets and other grocery (except convenience) stores|820|20 largest firms|||2007|Reference year 2007|13304||273933948||58.8||27627519||6844587||1283611|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445110|Supermarkets and other grocery (except convenience) stores|850|50 largest firms|||2007|Reference year 2007|16411||327382921||70.2||32976866||8186824||1552932|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44512|Convenience stores|001|All firms|||2007|Reference year 2007|25510||20881468||100||1808358||440593||118787|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44512|Convenience stores|804|4 largest firms|||2007|Reference year 2007|1414||3338738||16||342341||82751||17880|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44512|Convenience stores|808|8 largest firms|||2007|Reference year 2007|1733||4093867||19.6||412862||100839||21573|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44512|Convenience stores|820|20 largest firms|||2007|Reference year 2007|2301||4876456||23.4||488642||119155||26065|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44512|Convenience stores|850|50 largest firms|||2007|Reference year 2007|2845||5483907||26.3||558620||136261||30769|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445120|Convenience stores|001|All firms|||2007|Reference year 2007|25510||20881468||100||1808358||440593||118787|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445120|Convenience stores|804|4 largest firms|||2007|Reference year 2007|1414||3338738||16||342341||82751||17880|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445120|Convenience stores|808|8 largest firms|||2007|Reference year 2007|1733||4093867||19.6||412862||100839||21573|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445120|Convenience stores|820|20 largest firms|||2007|Reference year 2007|2301||4876456||23.4||488642||119155||26065|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445120|Convenience stores|850|50 largest firms|||2007|Reference year 2007|2845||5483907||26.3||558620||136261||30769|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4452|Specialty food stores|001|All firms|||2007|Reference year 2007|24208||15786499||100||2166623||508696||134695|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4452|Specialty food stores|804|4 largest firms|||2007|Reference year 2007|1324||890861||5.6||124608||30733||6567|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4452|Specialty food stores|808|8 largest firms|||2007|Reference year 2007|1521||1241514||7.9||162762||40242||8471|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4452|Specialty food stores|820|20 largest firms|||2007|Reference year 2007|2578||1808172||11.5||249131||64933||12732|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|4452|Specialty food stores|850|50 largest firms|||2007|Reference year 2007|3152||2500567||15.8||340097||86228||18230|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44521|Meat markets|001|All firms|||2007|Reference year 2007|6009||5705273||100||723323||170874||38703|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44521|Meat markets|804|4 largest firms|||2007|Reference year 2007|261||374481||6.6||41299||10177||2201|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44521|Meat markets|808|8 largest firms|||2007|Reference year 2007|292||492026||8.6||56285||12883||2745|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44521|Meat markets|820|20 largest firms|||2007|Reference year 2007|346||739384||13||76459||17660||3502|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44521|Meat markets|850|50 largest firms|||2007|Reference year 2007|433||1062163||18.6||113997||26550||5095|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445210|Meat markets|001|All firms|||2007|Reference year 2007|6009||5705273||100||723323||170874||38703|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445210|Meat markets|804|4 largest firms|||2007|Reference year 2007|261||374481||6.6||41299||10177||2201|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445210|Meat markets|808|8 largest firms|||2007|Reference year 2007|292||492026||8.6||56285||12883||2745|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445210|Meat markets|820|20 largest firms|||2007|Reference year 2007|346||739384||13||76459||17660||3502|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445210|Meat markets|850|50 largest firms|||2007|Reference year 2007|433||1062163||18.6||113997||26550||5095|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44522|Fish and seafood markets|001|All firms|||2007|Reference year 2007|2063||1800369||100||196921||44768||10012|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44522|Fish and seafood markets|804|4 largest firms|||2007|Reference year 2007|4||74180||4.1||4486||934||124|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44522|Fish and seafood markets|808|8 largest firms|||2007|Reference year 2007|8||126090||7||13128||2914||430|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44522|Fish and seafood markets|820|20 largest firms|||2007|Reference year 2007|25||256889||14.3||22584||5047||757|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44522|Fish and seafood markets|850|50 largest firms|||2007|Reference year 2007|63||460159||25.6||37829||8482||1310|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445220|Fish and seafood markets|001|All firms|||2007|Reference year 2007|2063||1800369||100||196921||44768||10012|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445220|Fish and seafood markets|804|4 largest firms|||2007|Reference year 2007|4||74180||4.1||4486||934||124|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445220|Fish and seafood markets|808|8 largest firms|||2007|Reference year 2007|8||126090||7||13128||2914||430|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445220|Fish and seafood markets|820|20 largest firms|||2007|Reference year 2007|25||256889||14.3||22584||5047||757|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445220|Fish and seafood markets|850|50 largest firms|||2007|Reference year 2007|63||460159||25.6||37829||8482||1310|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44523|Fruit and vegetable markets|001|All firms|||2007|Reference year 2007|2938||3368405||100||374732||81177||19444|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44523|Fruit and vegetable markets|804|4 largest firms|||2007|Reference year 2007|21||232561||6.9||22818||4839||681|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44523|Fruit and vegetable markets|808|8 largest firms|||2007|Reference year 2007|27||333011||9.9||38768||8359||1357|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44523|Fruit and vegetable markets|820|20 largest firms|||2007|Reference year 2007|39||533908||15.9||57089||12487||2090|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44523|Fruit and vegetable markets|850|50 largest firms|||2007|Reference year 2007|87||884328||26.3||102312||22691||4017|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445230|Fruit and vegetable markets|001|All firms|||2007|Reference year 2007|2938||3368405||100||374732||81177||19444|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445230|Fruit and vegetable markets|804|4 largest firms|||2007|Reference year 2007|21||232561||6.9||22818||4839||681|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445230|Fruit and vegetable markets|808|8 largest firms|||2007|Reference year 2007|27||333011||9.9||38768||8359||1357|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445230|Fruit and vegetable markets|820|20 largest firms|||2007|Reference year 2007|39||533908||15.9||57089||12487||2090|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445230|Fruit and vegetable markets|850|50 largest firms|||2007|Reference year 2007|87||884328||26.3||102312||22691||4017|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44529|Other specialty food stores|001|All firms|||2007|Reference year 2007|13198||4912452||100||871647||211877||66536|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44529|Other specialty food stores|804|4 largest firms|||2007|Reference year 2007|1275||831381||16.9||116182||28997||6557|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44529|Other specialty food stores|808|8 largest firms|||2007|Reference year 2007|2177||1046294||21.3||161926||44483||8902|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44529|Other specialty food stores|820|20 largest firms|||2007|Reference year 2007|2834||1371453||27.9||218684||58731||13491|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|44529|Other specialty food stores|850|50 largest firms|||2007|Reference year 2007|3027||1615534||32.9||258475||67845||15817|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445291|Baked goods stores|001|All firms|||2007|Reference year 2007|4290||1377518||100||275927||67016||18250|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445291|Baked goods stores|804|4 largest firms|||2007|Reference year 2007|795||444378||32.3||72796||19165||3149|
01|United States|00|01000US|United States|EC|Economic Census|44|Retail trade|445291|Baked goods stores|808|8 largest firms|||2007|Reference year 2007|1032||522851||38||88156||22999||4198|
