GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2002|NAICS2002_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VALPCT|VALPCT_F|PAYANT|PAYANT_F|PAYQ1T|PAYQ1T_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44121|Recreational vehicle dealers|804|4 largest firms|||2002|Reference year 2002|16||1554888||10.5||95906||25233||1942|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44121|Recreational vehicle dealers|808|8 largest firms|||2002|Reference year 2002|62||2288717||15.4||163819||39057||3262|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44121|Recreational vehicle dealers|820|20 largest firms|||2002|Reference year 2002|120||3503394||23.6||244499||58292||5186|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44121|Recreational vehicle dealers|850|50 largest firms|||2002|Reference year 2002|180||4978550||33.6||352610||82213||7763|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441210|Recreational vehicle dealers|001|All firms|||2002|Reference year 2002|3080||14835723||100||1230732||266283||35227|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441210|Recreational vehicle dealers|804|4 largest firms|||2002|Reference year 2002|16||1554888||10.5||95906||25233||1942|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441210|Recreational vehicle dealers|808|8 largest firms|||2002|Reference year 2002|62||2288717||15.4||163819||39057||3262|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441210|Recreational vehicle dealers|820|20 largest firms|||2002|Reference year 2002|120||3503394||23.6||244499||58292||5186|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441210|Recreational vehicle dealers|850|50 largest firms|||2002|Reference year 2002|180||4978550||33.6||352610||82213||7763|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44122|Motorcycle, boat, & other motor vehicle dealers|001|All firms|||2002|Reference year 2002|12630||32300178||100||3059533||670699||104001|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44122|Motorcycle, boat, & other motor vehicle dealers|804|4 largest firms|||2002|Reference year 2002|354||1282459||4||110838||25244||4560|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44122|Motorcycle, boat, & other motor vehicle dealers|808|8 largest firms|||2002|Reference year 2002|483||1850336||5.7||144169||32432||6194|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44122|Motorcycle, boat, & other motor vehicle dealers|820|20 largest firms|||2002|Reference year 2002|587||2788557||8.6||222576||51521||9060|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44122|Motorcycle, boat, & other motor vehicle dealers|850|50 largest firms|||2002|Reference year 2002|650||3972027||12.3||302605||68631||11087|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441221|Motorcycle dealers|001|All firms|||2002|Reference year 2002|4898||15990128||100||1535997||335355||50225|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441221|Motorcycle dealers|804|4 largest firms|||2002|Reference year 2002|34||391042||2.4||45084||11666||1274|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441221|Motorcycle dealers|808|8 largest firms|||2002|Reference year 2002|42||568640||3.6||61393||15918||1772|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441221|Motorcycle dealers|820|20 largest firms|||2002|Reference year 2002|94||970316||6.1||95520||23346||2822|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441221|Motorcycle dealers|850|50 largest firms|||2002|Reference year 2002|139||1706413||10.7||177227||39977||4847|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441222|Boat dealers|001|All firms|||2002|Reference year 2002|5523||12353714||100||1151384||247245||39924|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441222|Boat dealers|804|4 largest firms|||2002|Reference year 2002|354||1242981||10.1||100651||22868||4528|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441222|Boat dealers|808|8 largest firms|||2002|Reference year 2002|528||1764413||14.3||133952||31166||6422|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441222|Boat dealers|820|20 largest firms|||2002|Reference year 2002|573||2390726||19.4||182213||40119||7526|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441222|Boat dealers|850|50 largest firms|||2002|Reference year 2002|629||3223829||26.1||241503||51411||8867|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441229|All other motor vehicle dealers|001|All firms|||2002|Reference year 2002|2209||3956336||100||372152||88099||13852|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441229|All other motor vehicle dealers|804|4 largest firms|||2002|Reference year 2002|5||341350||8.6||17925||3846||692|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441229|All other motor vehicle dealers|808|8 largest firms|||2002|Reference year 2002|9||501311||12.7||28351||6108||1021|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441229|All other motor vehicle dealers|820|20 largest firms|||2002|Reference year 2002|27||785445||19.9||61531||13925||1797|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441229|All other motor vehicle dealers|850|50 largest firms|||2002|Reference year 2002|59||1189142||30.1||101533||23242||2806|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|4413|Automotive parts, accessories, & tire stores|001|All firms|||2002|Reference year 2002|57698||60764008||100||10950435||2620855||453468|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|4413|Automotive parts, accessories, & tire stores|804|4 largest firms|||2002|Reference year 2002|8363||12883300||21.2||2274210||534613||105326|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|4413|Automotive parts, accessories, & tire stores|808|8 largest firms|||2002|Reference year 2002|12146||18540584||30.5||3093344||732736||143287|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|4413|Automotive parts, accessories, & tire stores|820|20 largest firms|||2002|Reference year 2002|15104||23563469||38.8||4041666||969213||174728|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|4413|Automotive parts, accessories, & tire stores|850|50 largest firms|||2002|Reference year 2002|16557||26055675||42.9||4454033||1067197||189330|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44131|Automotive parts & accessories stores|001|All firms|||2002|Reference year 2002|39441||39142504||100||6685452||1604892||304718|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44131|Automotive parts & accessories stores|804|4 largest firms|||2002|Reference year 2002|7193||12018365||30.7||1887339||444041||96856|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44131|Automotive parts & accessories stores|808|8 largest firms|||2002|Reference year 2002|10386||15907470||40.6||2484550||595794||124246|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44131|Automotive parts & accessories stores|820|20 largest firms|||2002|Reference year 2002|11142||17072063||43.6||2683501||642279||132234|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44131|Automotive parts & accessories stores|850|50 largest firms|||2002|Reference year 2002|12022||18326736||46.8||2891626||692326||140810|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441310|Automotive parts & accessories stores|001|All firms|||2002|Reference year 2002|39441||39142504||100||6685452||1604892||304718|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441310|Automotive parts & accessories stores|804|4 largest firms|||2002|Reference year 2002|7193||12018365||30.7||1887339||444041||96856|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441310|Automotive parts & accessories stores|808|8 largest firms|||2002|Reference year 2002|10386||15907470||40.6||2484550||595794||124246|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441310|Automotive parts & accessories stores|820|20 largest firms|||2002|Reference year 2002|11142||17072063||43.6||2683501||642279||132234|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441310|Automotive parts & accessories stores|850|50 largest firms|||2002|Reference year 2002|12022||18326736||46.8||2891626||692326||140810|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44132|Tire dealers|001|All firms|||2002|Reference year 2002|18257||21621504||100||4264983||1015963||148750|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44132|Tire dealers|804|4 largest firms|||2002|Reference year 2002|3683||5596896||25.9||1205469||291599||38633|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44132|Tire dealers|808|8 largest firms|||2002|Reference year 2002|4344||7017793||32.5||1431407||342268||46380|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44132|Tire dealers|820|20 largest firms|||2002|Reference year 2002|5027||8362742||38.7||1670761||401238||53642|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44132|Tire dealers|850|50 largest firms|||2002|Reference year 2002|5679||9509469||44||1861267||447768||59691|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441320|Tire dealers|001|All firms|||2002|Reference year 2002|18257||21621504||100||4264983||1015963||148750|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441320|Tire dealers|804|4 largest firms|||2002|Reference year 2002|3683||5596896||25.9||1205469||291599||38633|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441320|Tire dealers|808|8 largest firms|||2002|Reference year 2002|4344||7017793||32.5||1431407||342268||46380|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441320|Tire dealers|820|20 largest firms|||2002|Reference year 2002|5027||8362742||38.7||1670761||401238||53642|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|441320|Tire dealers|850|50 largest firms|||2002|Reference year 2002|5679||9509469||44||1861267||447768||59691|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442|Furniture & home furnishings stores|001|All firms|||2002|Reference year 2002|65204||91814210||100||12843300||3067065||535029|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442|Furniture & home furnishings stores|804|4 largest firms|||2002|Reference year 2002|2369||8765002||9.5||896451||210110||60879|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442|Furniture & home furnishings stores|808|8 largest firms|||2002|Reference year 2002|2631||12940402||14.1||1309003||307770||77526|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442|Furniture & home furnishings stores|820|20 largest firms|||2002|Reference year 2002|4205||19847864||21.6||2059539||493242||110525|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442|Furniture & home furnishings stores|850|50 largest firms|||2002|Reference year 2002|6771||26913991||29.3||2963220||714557||148750|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|4421|Furniture stores|001|All firms|||2002|Reference year 2002|28244||50221652||100||6918840||1678877||249807|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|4421|Furniture stores|804|4 largest firms|||2002|Reference year 2002|216||4071030||8.1||428917||103945||13406|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|4421|Furniture stores|808|8 largest firms|||2002|Reference year 2002|642||6468131||12.9||701433||174193||21476|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|4421|Furniture stores|820|20 largest firms|||2002|Reference year 2002|1629||11085406||22.1||1214964||303258||37138|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|4421|Furniture stores|850|50 largest firms|||2002|Reference year 2002|3169||15245871||30.4||1728565||427019||52499|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44211|Furniture stores|001|All firms|||2002|Reference year 2002|28244||50221652||100||6918840||1678877||249807|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44211|Furniture stores|804|4 largest firms|||2002|Reference year 2002|216||4071030||8.1||428917||103945||13406|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44211|Furniture stores|808|8 largest firms|||2002|Reference year 2002|642||6468131||12.9||701433||174193||21476|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44211|Furniture stores|820|20 largest firms|||2002|Reference year 2002|1629||11085406||22.1||1214964||303258||37138|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44211|Furniture stores|850|50 largest firms|||2002|Reference year 2002|3169||15245871||30.4||1728565||427019||52499|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442110|Furniture stores|001|All firms|||2002|Reference year 2002|28244||50221652||100||6918840||1678877||249807|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442110|Furniture stores|804|4 largest firms|||2002|Reference year 2002|216||4071030||8.1||428917||103945||13406|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442110|Furniture stores|808|8 largest firms|||2002|Reference year 2002|642||6468131||12.9||701433||174193||21476|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442110|Furniture stores|820|20 largest firms|||2002|Reference year 2002|1629||11085406||22.1||1214964||303258||37138|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442110|Furniture stores|850|50 largest firms|||2002|Reference year 2002|3169||15245871||30.4||1728565||427019||52499|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|4422|Home furnishings stores|001|All firms|||2002|Reference year 2002|36960||41592558||100||5924460||1388188||285222|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|4422|Home furnishings stores|804|4 largest firms|||2002|Reference year 2002|2321||8703250||20.9||889760||208582||60480|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|4422|Home furnishings stores|808|8 largest firms|||2002|Reference year 2002|3117||11094581||26.7||1133804||262186||81321|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|4422|Home furnishings stores|820|20 largest firms|||2002|Reference year 2002|4495||13795419||33.2||1449971||338983||103619|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|4422|Home furnishings stores|850|50 largest firms|||2002|Reference year 2002|5981||16030250||38.5||1735859||408081||119178|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44221|Floor covering stores|001|All firms|||2002|Reference year 2002|15290||18206361||100||2890984||673788||93706|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44221|Floor covering stores|804|4 largest firms|||2002|Reference year 2002|21||374929||2.1||63150||16291||1628|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44221|Floor covering stores|808|8 largest firms|||2002|Reference year 2002|107||625941||3.4||100161||24459||2665|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44221|Floor covering stores|820|20 largest firms|||2002|Reference year 2002|308||1150365||6.3||168590||40099||4410|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44221|Floor covering stores|850|50 largest firms|||2002|Reference year 2002|462||1952010||10.7||290810||70431||7302|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442210|Floor covering stores|001|All firms|||2002|Reference year 2002|15290||18206361||100||2890984||673788||93706|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442210|Floor covering stores|804|4 largest firms|||2002|Reference year 2002|21||374929||2.1||63150||16291||1628|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442210|Floor covering stores|808|8 largest firms|||2002|Reference year 2002|107||625941||3.4||100161||24459||2665|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442210|Floor covering stores|820|20 largest firms|||2002|Reference year 2002|308||1150365||6.3||168590||40099||4410|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442210|Floor covering stores|850|50 largest firms|||2002|Reference year 2002|462||1952010||10.7||290810||70431||7302|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44229|Other home furnishings stores|001|All firms|||2002|Reference year 2002|21670||23386197||100||3033476||714400||191516|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44229|Other home furnishings stores|804|4 largest firms|||2002|Reference year 2002|2321||8703250||37.2||889760||208582||60480|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44229|Other home furnishings stores|808|8 largest firms|||2002|Reference year 2002|3117||11094581||47.4||1133804||262186||81321|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44229|Other home furnishings stores|820|20 largest firms|||2002|Reference year 2002|4495||13795419||59||1449971||338983||103619|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|44229|Other home furnishings stores|850|50 largest firms|||2002|Reference year 2002|6103||15630853||66.8||1676609||393737||118827|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442291|Window treatment stores|001|All firms|||2002|Reference year 2002|2163||1127570||100||189329||43936||9033|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442291|Window treatment stores|804|4 largest firms|||2002|Reference year 2002|261||235562||20.9||27903||6351||1530|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442291|Window treatment stores|808|8 largest firms|||2002|Reference year 2002|269||260895||23.1||31739||7148||1669|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442291|Window treatment stores|820|20 largest firms|||2002|Reference year 2002|288||317266||28.1||41702||9432||1992|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442291|Window treatment stores|850|50 largest firms|||2002|Reference year 2002|354||408054||36.2||60574||13854||2740|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442299|All other home furnishings stores|001|All firms|||2002|Reference year 2002|19507||22258627||100||2844147||670464||182483|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442299|All other home furnishings stores|804|4 largest firms|||2002|Reference year 2002|2321||8703250||39.1||889760||208582||60480|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442299|All other home furnishings stores|808|8 largest firms|||2002|Reference year 2002|3117||11094581||49.8||1133804||262186||81321|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442299|All other home furnishings stores|820|20 largest firms|||2002|Reference year 2002|4494||13791395||62||1449558||338879||103595|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|442299|All other home furnishings stores|850|50 largest firms|||2002|Reference year 2002|5880||15496518||69.6||1661341||390467||117957|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|443|Electronics & appliance stores|001|All firms|||2002|Reference year 2002|46779||82228017||100||9329827||2266720||391015|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|443|Electronics & appliance stores|804|4 largest firms|||2002|Reference year 2002|6846||36446773||44.3||2927534||706094||138755|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|443|Electronics & appliance stores|808|8 largest firms|||2002|Reference year 2002|9706||42294710||51.4||3434909||832929||164177|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|443|Electronics & appliance stores|820|20 largest firms|||2002|Reference year 2002|11100||49787740||60.5||4172945||1020682||191099|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|443|Electronics & appliance stores|850|50 largest firms|||2002|Reference year 2002|11594||53737534||65.4||4657488||1139620||204937|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|4431|Electronics & appliance stores|001|All firms|||2002|Reference year 2002|46779||82228017||100||9329827||2266720||391015|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|4431|Electronics & appliance stores|804|4 largest firms|||2002|Reference year 2002|6846||36446773||44.3||2927534||706094||138755|
01|United States|00|01000US|United States|EC|2002 Economic Census|44|Retail trade|4431|Electronics & appliance stores|808|8 largest firms|||2002|Reference year 2002|9706||42294710||51.4||3434909||832929||164177|
